"Sample","TNFSF10","TREM1","CD177","PTX3","TNFSF10.1","CCL19","ITGAM","IL10","ELANE","PDCD1","LBP","IFNG","ICAM1","C5AR1","PLAUR","LCN2","TREM1.1","SOCS3","CCR2","S100A9","C3AR1","MMP8","IFNA2","CD177.1","CALCA","CCR2.1","CCR7","VCAM1","BCL2","MYD88","TNF","MMP9","CX3CR1","S100A8","CCL25","NOTCH1","IL6","IFNB1","S100A12","IL1B","CCL2","TLR2","NLRP3","HMGB1","OLFM4","CALCA.1","MAPK14","CXCL10","P2RX7","CRP","HIF1A","IL1R2","TLR4","TLR4.1","IL8","HLA-DRA","TNFSF10.2","HIF1A.1","CD177.2","IL8.1","P2RX7.1","NLRP3.1","CD14","CCL25.1","CRP.1","CALCA.2","TREM1.2","ARG1","CXCL10.1","ARG1.1","BCL2.1","GATA3","NOTCH1.1","CCL19.1","S100A12.1","IL6.1","Label"
"GSM7574144",-0.12911677,2.1207545,-0.74088836,0.7675389,0.38292503,-1.2295997,0.33728027,-0.11617994,0.6374526,-0.7267771,-2.2871432,1.9672484,0.5209844,0.33058953,0.34340882,-1.57919,-0.090961695,-1.3257275,0.2113285,0.59326744,0.79170585,-2.3109238,-1.4829631,-1.2816193,-0.9702501,0.27301645,-4.047002,-0.35544634,-0.03939557,0.73263264,-0.06182766,-1.1130695,-0.31726074,-0.53580284,-1.7616897,0.66505885,-1.8808186,0.18200016,0.20024109,-0.69480085,-2.0173426,0.6828184,0.103931904,-0.14995384,-0.30459642,0.003175736,0.89228773,1.9273529,1.131743,-0.44579983,-0.44120073,2.1603973,0.43675613,0.67528343,0.5360317,-0.26005888,0.21209478,-0.21066952,-3.1502445,2.8379784,0.66816545,0.47570813,-0.36731148,-1.0521684,-1.1025162,-1.5825973,1.1599793,-0.74338984,2.1100044,-0.6889689,0.06618619,-0.5562184,0.09889984,-0.3303089,0.5445647,-0.36232948,"Sepsis"
"GSM7574146",-0.39666057,0.18929887,2.2660868,-0.04559672,0.04568672,-1.4020312,0.048644066,-1.1397004,-1.1052151,0.2348051,-1.7557716,-0.20327187,0.41200805,-0.43864894,0.013046503,0.6378486,-0.15578961,-0.63087845,0.74177265,-0.26132965,0.7285001,-0.27956557,-1.2524114,1.9645603,-2.0572786,0.9058795,-0.7472048,-0.84780407,-0.5308535,0.036068916,-0.27199364,-0.31836128,0.4479847,-0.46349525,0.17131948,-0.043622255,-0.004326582,-1.0178795,-0.031074524,-1.3033652,-1.1357832,-0.19159508,0.27916384,-0.14564037,0.5757489,-0.99533653,0.5604625,0.28814554,1.8474841,-1.3962922,-0.55853224,0.5440309,-0.9609585,-0.14136314,-0.38046074,0.3696065,-0.3128419,0.17418289,0.66259265,1.3625231,1.6749203,0.44161236,0.01484108,-0.9581127,-0.9128833,-0.34150267,-0.41613245,-0.6088712,1.1893678,-0.4479983,0.12352967,-0.115546465,-0.21918392,-0.0827589,0.21453142,-0.9394312,"Sepsis"
"GSM7574147",-0.293432,-0.86297774,-2.4932969,-0.39943087,-0.355062,1.4932687,-1.6453023,-0.5939827,-0.35909653,-0.30177736,0.8252044,-0.82017326,-1.2639596,-0.9627278,-1.0013449,1.2936337,-0.5056598,0.0865283,0.07830191,0.36985207,-0.62827754,-2.457494,-1.0063953,-3.05698,0.8322501,1.1248407,1.2767882,-0.6949873,0.4316876,-1.5265107,-0.2892089,-2.481422,-0.8162856,-0.07710457,-1.417347,-1.1129491,0.99934983,-0.6870389,-0.056585312,-1.3013906,0.3229773,-1.4534059,-0.8373804,0.90355253,-3.0207705,-0.6514592,-0.20413208,-1.9194293,0.93397284,-1.0471497,-0.7443695,-4.691656,-0.39625597,-1.4867263,-1.0646372,-0.15289211,-0.018551826,0.15468359,-2.6045039,-0.15202236,0.11949611,-0.30802,-0.2815838,-0.55871344,-0.5995269,-1.0673375,-0.80204725,-4.531374,-0.2357173,-4.655267,1.6671598,0.80664754,-0.5723109,0.6193862,0.010575295,0.33131075,"Sepsis"
"GSM7574151",0.03178096,-3.8247564,2.9563735,0.5120028,-0.36530495,-0.98418975,0.18732738,0.5165839,-0.78123903,0.053477287,-1.6913061,1.7625432,-1.2092803,-0.15320086,-0.919605,1.0309837,-1.678973,-1.1387987,0.30699635,0.027217865,0.15281653,2.9435275,-0.94902563,2.2710836,0.030168533,0.45558214,-0.89313126,-0.5925193,0.5955579,-0.20638275,-0.22525978,0.4194355,-0.68033695,-0.2750454,-0.6696329,-0.2698586,0.17700648,-0.58665895,0.02822876,-2.1996303,-1.6151104,-0.6192303,-1.0694261,0.13721752,3.1288428,-0.61060524,1.006372,-1.8267217,0.5544505,-0.888783,-0.79584074,2.853895,1.1624126,-0.15697193,-0.98682785,-2.0972228,-0.20529032,-0.1668787,1.924103,-4.7990365,-0.0297935,-1.1284894,-0.5625801,-0.50548697,-0.5301924,-0.9059129,-0.858871,1.5163825,-1.8008552,1.767451,0.7707274,0.6180227,-0.5055237,-1.8955426,0.31710958,-0.46010303,"Sepsis"
"GSM7574154",-0.38237882,-1.0101912,-2.3447344,-0.49522364,0.50510263,1.0618017,0.20007563,1.5102448,-0.02944088,-1.9639673,0.7508812,-0.71133614,-0.53754115,0.95924544,0.8602874,-0.7241175,0.8155844,-2.5869904,1.1910634,0.59900284,1.4862959,-1.8908341,-0.50019884,-2.7839606,-0.21464539,1.5059547,-2.9616342,-0.2696061,-1.7846801,0.27534723,-0.05014944,-2.7441888,0.075568676,0.026462555,-1.2784657,-0.66372275,-2.4793522,-0.069517136,0.29629135,-1.5393505,-1.2617059,-0.001253605,0.07411289,0.34700537,-2.1410646,-0.085292816,0.49967098,0.018288612,1.8375516,-0.67478466,-0.62127686,1.3225567,0.18409777,0.5093484,-0.4799385,1.062396,0.54936695,-0.4377365,-1.9762099,-4.6046605,1.0188367,0.38191092,0.077856064,-0.02346468,-0.022364616,1.7628331,1.107172,-1.210787,0.46870327,-1.28458,-1.4432428,-1.0275815,-0.54964304,-0.06600046,0.36509323,-0.09530449,"Sepsis"
"GSM7574159",0.2487104,-1.312041,-1.3356049,0.19973218,0.6400027,-1.2315543,0.044832706,1.0251698,-1.6572318,-0.24824,-1.8573995,0.6091275,-0.8450506,0.61382556,0.41135,0.3168528,0.1652739,-1.8647313,1.1881576,0.8888588,0.3191712,0.14707875,-1.1757264,-1.3975656,-0.31761408,1.377471,-0.8698964,-0.8866768,-0.28214717,0.4468856,-0.15524435,-1.8049664,0.5188508,-0.2770157,-1.7547932,0.058785677,-0.9756129,-0.7875881,0.31549454,-0.86569405,-1.8459039,-0.0734601,-0.37451267,0.39201498,1.229578,-0.7751522,1.0873365,-2.008565,1.1922431,-1.1975875,-0.5138807,0.9353888,0.017457485,0.08290243,-1.2217789,0.38157558,0.5974407,-0.6021948,-1.8267214,-1.3065171,0.5089147,-0.14560735,-0.000355,-0.7220249,-0.6823759,-1.152503,0.35879135,-1.6003792,-1.2709804,-1.6092145,-0.08084798,0.5992806,-0.30652666,-2.1325793,0.7052779,-0.73949766,"Sepsis"
"GSM7574164",-0.5903113,0.7753222,1.5877936,0.7349471,-0.57290936,-1.5805371,0.39717388,-1.210825,0.38897085,1.2831821,0.1545763,0.2799797,-0.013200045,0.20385575,-0.84477305,1.8730762,-0.7317126,-2.555087,-0.20987701,0.16371822,-0.78877187,3.73256,1.020988,1.3133552,-0.7205682,-0.12859488,-0.1447897,-0.6983738,0.20804858,0.005760193,-0.015557289,0.6418781,-1.5130215,-0.6232557,0.63494825,0.3895824,-0.60024095,0.46969604,-0.44056988,-2.2589517,-1.0276852,-0.27449703,-0.8226886,0.19018745,3.3690667,0.31673622,0.65605116,-1.8651676,-0.34537792,0.6642947,-0.5704608,2.155463,-0.101955414,-0.48778057,-1.0466166,-1.462934,-0.59372663,-0.11337948,0.5382011,-0.45563555,-0.36191916,-0.40240943,-0.8624525,-0.5080471,-0.54122925,-0.36356974,0.23164415,0.06884122,-1.2567377,0.14565063,0.33623338,0.094362974,0.13088608,-0.017245293,-0.16661596,-0.23087788,"Sepsis"
"GSM7574176",-0.001043558,-1.110656,6.442752,0.74384296,0.49063778,-1.4683373,1.7974901,2.1981626,2.1556273,0.20961666,-1.8943849,-0.27681494,0.13285613,1.3333867,-0.02740264,5.303274,0.70830417,1.64153,-1.2050714,1.0068054,0.6400993,7.2059584,-1.2136083,6.3300695,-0.9956455,-1.3173761,-1.1542854,-0.9528041,-0.19615006,0.4690466,-0.000855,3.7182198,-1.8348131,-0.14773178,1.2852483,0.35053897,0.6952541,-0.8753934,1.7648964,-0.6655326,0.038000584,0.4079609,-0.8801675,0.04002571,5.051953,-0.4979267,1.871469,-2.0211744,-0.58673334,-1.2800169,0.76093054,3.9093626,0.8356724,2.0125875,-1.2884297,-1.3133492,0.35073996,0.800745,4.2690983,-1.627429,-1.559778,-0.28243625,-0.5592499,-0.49782038,-0.74668217,-1.3400803,-0.21216917,2.4379685,-0.94515944,3.0297534,-0.13241267,-1.0947406,-0.41711044,-1.2093611,2.5032897,-0.8419647,"Sepsis"
"GSM7574177",0.4601438,-1.139847,-2.5228436,0.67405975,1.1632786,-0.80802655,0.4397192,1.1438527,-0.48391914,-0.95343256,-1.8559299,-1.2562456,0.11947417,1.2785828,0.6940205,-1.0984151,0.7630346,-0.7133045,1.5965137,1.1628284,1.494045,-2.636996,-1.1577554,-2.3875706,-0.94264984,1.5519652,-1.2816057,-0.8953886,-1.0032103,0.6081848,-0.2724905,-2.1634645,-0.20006943,-0.19734383,-1.751215,0.42870116,-2.735872,-0.8301811,0.9866333,-0.5251212,-1.4509153,0.38554573,0.15656996,0.22210121,-2.748187,-0.77772427,0.95200396,-0.53844166,1.7840533,-1.2385807,-0.11405039,1.3953769,-0.39600658,0.80156803,-1.2358651,0.02200365,0.9122567,-0.37175655,-1.2699077,-1.2956529,1.3199522,0.4811517,0.64780045,-0.7077193,-0.10324192,-1.2515888,0.16934824,-2.279988,0.8273821,-1.7952034,-1.0872166,-0.5598352,-0.000845,-0.71264935,1.3860736,-0.7796149,"Sepsis"
"GSM7574180",-0.5812061,2.2143424,1.8692372,-0.34738553,0.104444504,-0.6054776,-0.22477913,-0.35107422,1.1935167,-0.6755085,-1.838942,-0.43984652,0.04368472,0.8031151,0.39215398,0.64102244,0.3802259,0.5740948,-0.03982258,1.2502966,-0.38031602,1.6261194,-0.50119543,1.3411815,1.5040202,0.61965704,-0.049861908,-0.80327797,0.094661474,0.030625343,0.6900501,-1.6368084,0.0613575,-0.18762493,-0.030328274,-0.30274415,-0.777308,-0.6517415,0.21052074,0.69163847,-0.73210716,-0.75661373,0.30550623,0.31997776,3.0378318,-0.619894,0.7100978,-1.9772687,1.2897258,-0.6265445,-0.13785982,-1.8905108,0.1422329,-0.35389423,1.0864439,-0.3852439,-0.03287649,0.66215897,0.23628879,2.7064466,0.75603414,0.5382377,0.020646095,-0.5757375,-0.5562639,0.25316477,1.0545335,-1.4369934,-2.0352964,-1.2726948,0.6825001,0.139364,-0.32415295,-2.1318417,0.45665884,-0.6479316,"Sepsis"
"GSM7574185",0.45899177,-0.52044225,3.6626604,1.5286983,1.1300445,-0.29945683,1.0193276,-0.17341709,-0.2817502,0.008550167,-0.44424534,-0.19353104,0.14239621,-0.9984162,0.3455398,-0.067453146,0.89449906,1.7648864,1.1175513,0.5416908,0.4618218,2.3030493,-0.5211315,3.0456727,1.0957155,0.033947468,-0.08710337,-0.260489,0.35981488,0.6435342,1.0042949,3.4526749,0.9259591,0.33226204,-0.033985615,1.3283074,1.8148425,0.5640712,1.0397301,1.4431486,-1.0106821,1.1144042,1.6570339,-0.6094651,3.1679182,-0.15049505,-0.60406685,1.321177,-0.3611679,-0.020058155,0.45196438,0.7717364,0.095014095,1.4366822,-0.6185112,0.50008297,-0.22710514,-0.5677223,1.611582,-0.95539093,-0.051304102,1.727017,0.7601814,-0.077310085,2.9228077,-0.34259176,0.46540737,2.53256,-1.4704709,2.775389,-0.8825505,-0.656935,-0.7472329,-1.4851079,1.0524611,-0.14143085,"Sepsis"
"GSM7574188",-1.8284671,-0.08521199,1.1194389,1.852364,-0.03865862,1.3039939,-0.24171972,-1.5997849,0.4857955,1.1546617,0.5643854,3.1832604,-0.5473192,-3.357721,0.09716678,0.7842972,-0.9661987,0.76621103,-0.12010622,-1.1119838,0.5191891,2.8509762,-0.77382374,-0.7677057,-0.8809309,-0.74622774,0.7282891,1.7863364,0.45687604,-0.84141016,0.6899543,0.60320234,1.791645,-0.16191483,0.005045891,-0.24213004,2.179724,-0.41971874,-0.3593483,-0.34257698,0.5908642,-0.89538336,0.18903828,-0.95019484,2.139677,-0.3832035,-2.2205205,3.0131612,0.19777727,-0.7841077,0.43805885,-3.501918,-2.4719424,-0.027516842,3.1334095,0.10805607,-1.576232,0.33432245,-1.0365288,3.0194678,-0.10553861,0.06897223,-0.40764427,-0.32706928,-0.29793215,-0.75217533,-0.81015205,0.03486228,1.4660034,0.26933217,-0.33990312,0.8714783,-1.1865072,-1.2965574,-0.49237347,-0.35314798,"Sepsis"
"GSM7574193",1.0433276,-0.09826112,4.2900515,1.1242188,2.2448883,1.2850773,2.0165749,0.24014568,2.1192904,-0.6764121,-0.84426975,0.52683973,1.3028495,0.61337876,1.0776837,1.2304723,0.9077194,1.2949324,1.3354435,1.9151459,-0.01077199,2.521971,0.86164045,4.423418,1.1847467,0.52034235,0.19649887,0.15900564,0.4650314,1.3361235,0.38113308,2.3287716,0.85414505,-0.14066696,-0.7803426,0.8255632,-1.0799506,0.41357422,1.0776367,2.4073434,0.30553246,1.3325071,1.7389979,0.87929535,2.81603,0.36830664,0.26172972,2.1642923,0.16073132,-0.28694296,1.5505252,-0.24360299,-0.07560539,1.9867821,1.1312845,0.07151747,1.282866,-0.043125153,1.2274005,1.0325546,0.6632807,0.9468061,1.345562,0.42702532,0.45401955,0.21207666,1.0324273,0.86191106,1.5990157,1.4401147,-0.80863786,0.23068976,-0.30675125,-1.1002817,1.5800109,0.36471558,"Sepsis"
"GSM7574198",-0.28040576,-0.74504066,4.9898977,2.0745955,-0.62552834,-1.3098834,1.2246714,0.44154835,5.540226,-2.065794,-0.6584768,-2.6884427,0.21334338,0.31080556,0.013723612,4.1154814,-0.4574654,-0.4998808,-0.83102036,1.1009388,-0.085586786,5.147382,-0.001043797,4.591879,-0.34354877,-0.833694,-0.10910797,-1.2738504,0.105588675,0.45745277,-0.08642483,0.67380714,-0.84403324,-0.43634605,0.78309345,-0.055839777,1.1132662,-1.3106022,0.729929,-0.9732394,2.4110422,0.11083698,-0.63462114,0.4892435,6.574242,-1.3162646,0.96666,-2.5024824,-0.42298126,0.22117758,0.4388938,2.483301,-0.22367096,-0.104457855,0.6921549,-1.6799664,-1.126205,0.24844074,2.9897168,3.1764994,-0.45956683,-0.58406246,-0.5485058,-1.2206445,-1.2366037,0.15583467,-0.054599285,1.837704,-2.477879,2.2017906,0.51829267,-2.198211,-0.50051117,0.088260174,1.213306,-1.142416,"Sepsis"
"GSM7574204",0.34304166,1.4132373,-2.441244,0.2606095,-0.100114346,0.3004129,-0.26458597,-0.115398884,-1.1232972,0.67956686,2.3438702,0.85407686,-0.2688167,-2.3938935,0.40455222,-1.0083892,-0.1788423,1.0072665,0.72814894,-1.3620257,0.6684525,2.4182856,0.1862402,-2.414962,-1.2498603,0.09987545,1.1366515,2.0515194,0.798156,-0.60133886,-0.7758546,0.72458315,1.2894921,0.15840149,1.2086189,-0.14946485,0.8667786,-0.0850296,-0.7960887,-0.43890476,0.16268826,-0.20147085,1.3782482,-0.9037671,0.32910156,-0.07879305,-1.7062421,0.015383244,0.5783396,0.1686387,0.8605175,-2.8402956,-1.9020925,0.089309216,-0.47638464,0.26672268,-0.7177839,0.21012735,-0.06943226,-0.004646778,-0.4511664,1.2593018,0.16832161,0.008747101,0.03522253,1.875386,0.120678425,0.3366611,-0.21952534,-0.10239673,-0.6847346,0.7135985,-0.30208635,-0.4258051,-1.1388798,0.008473396,"Sepsis"
"GSM7574209",0.702647,-1.2663186,2.1041076,1.4428061,-1.8548293,0.8789923,-0.52588034,0.039865494,0.6046319,0.3357048,1.539362,-0.01293993,-1.2147572,-2.5193589,-1.750664,0.66077685,-1.9013598,0.16574717,-1.1031375,-0.75426817,-1.1842296,2.4130838,2.5155616,2.3691418,1.9058118,-3.2704792,1.3720002,0.5877757,-0.023755789,-2.2811913,0.29272985,3.1124077,-0.9533305,1.1133442,0.97974515,-2.5473354,2.3721206,2.2876518,0.65307045,-2.1246972,1.5255044,-1.4150386,-0.42487812,-1.0964227,2.047143,1.8945296,-2.309031,2.067195,-2.9056654,2.8862534,-0.4341259,-1.1968029,-2.261331,-1.1726394,0.26080084,-1.520463,-1.9395208,-1.2522087,0.981128,-0.6321745,-1.705776,-0.3671702,-0.5947094,0.74372864,2.0948944,1.8451431,-2.0523481,1.6169326,-0.7462721,1.1696894,-0.5301678,-0.8512118,0.9530206,2.9812927,0.0916214,0.67297363,"Sepsis"
"GSM7574211",-1.2267373,1.7433536,-0.91374326,1.679974,-0.64432573,-0.91332173,-0.12694502,-0.63098955,-0.27506685,0.6432071,0.4526391,-1.0368652,-1.0266111,-2.5318944,-0.06502938,0.99214196,-0.4405372,-0.68627405,0.81049776,-1.2798944,0.08771539,3.4805663,0.22846365,-0.38341022,-0.12454319,0.29683685,1.0440488,-0.20483494,0.9261906,-0.98848295,-0.5403285,0.9132066,-0.2202611,-0.24074364,0.93917394,-1.3797791,1.2074254,-0.19940853,-0.53084373,-1.5493164,0.6744876,-0.21571016,0.8928194,-0.1459012,4.0910425,-0.20469761,-1.9140754,0.8636639,0.56592846,1.3060088,-0.3388071,-1.2725246,-1.7440124,0.57121325,-0.59194803,-0.27915287,-1.2719145,-0.004257202,-0.20189214,-1.2987208,-0.04693818,1.0190283,0.07819748,-0.111884594,-0.0976572,1.0822229,-0.5714011,2.2406652,-1.5340204,2.3247645,-0.7055795,0.27895474,-0.60851,2.1355472,-0.7888861,-0.12606525,"Sepsis"
"GSM7574218",-0.34295344,0.6781075,-4.320078,1.106192,0.042934895,-0.4759853,-0.9707904,-0.9384818,0.733305,1.4507794,-1.1600113,2.2345133,-0.12849689,-2.1022112,0.04915881,1.2913496,-0.9994743,0.7582326,0.56655455,-1.2801175,0.22807908,2.5432417,-0.9758601,-3.6633136,0.29269505,-0.24353981,0.55218077,0.486835,1.0154908,-0.858521,1.5122552,0.36144495,0.3843856,-0.09787369,0.5133078,0.12290406,0.031560183,-0.07803917,-0.40149117,-0.7495127,0.8022866,-0.4460559,0.3954878,-0.5432935,4.263298,-0.61151505,-1.2345982,0.48055696,0.56816196,1.2333789,-0.7957392,-2.020252,-1.1663203,-0.15666437,2.5676775,0.35487556,-0.86617184,-0.46530724,-2.7365263,3.4436488,0.54421306,1.2423397,0.01671791,6.4322195,-0.49635935,1.6949701,-0.17746496,-0.4942906,-1.5881538,-0.25621295,0.8722408,1.29299,-0.39930105,1.1090407,-0.61801815,-0.543345,"Sepsis"
"GSM7574230",-1.2052004,2.4843295,1.2767575,1.0430268,-0.118709564,-1.0558016,0.27717686,-1.0166264,-1.1230359,1.0459929,-1.9272461,1.7968163,0.122558355,-2.2523363,0.021085978,0.1947763,-0.33988023,1.1586342,0.835062,-1.1171618,0.44217277,2.2848046,-1.2183948,1.467303,-0.5605984,0.18281507,1.8514032,-0.8515606,1.7385108,-0.40749073,0.07026863,1.0237904,0.8599987,-0.8599911,-1.1790438,0.5309322,1.1692002,-0.83848524,-0.3242817,-0.29042578,-0.5464401,-0.10570145,0.7873845,-0.64837074,2.2783113,0.87422943,-0.78359175,-1.4492111,0.88035727,-1.1807742,0.34042692,-1.0933859,-1.4782429,0.65968513,1.5339465,-1.1559949,-1.0791173,0.004257202,0.7463014,3.263814,0.39225793,1.0708171,-0.040124893,-0.7626958,-0.73019886,-1.0244055,0.40195227,1.3121817,-2.0982313,1.6234062,0.2377274,1.5482891,-0.92355824,-0.77581596,-0.2444663,-0.30525494,"Sepsis"
"GSM7574234",-1.1493857,-1.7371838,-1.020313,1.1039237,-0.24733353,-1.2235434,-0.45599365,-0.14346552,-1.4362783,0.5755348,-0.9715872,2.3481245,-0.75568223,-2.8263357,-0.3201778,0.7475555,-2.998306,-1.5089407,1.2472429,-1.3742094,0.8135545,2.8970606,-1.1876273,-0.9953339,-1.6647997,0.6012082,1.2564077,0.669611,1.2598169,-0.5153818,0.2420969,-0.35885048,-0.24737167,-0.92198944,1.4515023,-0.88254476,1.8932569,-0.7386069,-1.7832851,-3.191671,-1.7326813,-0.39945698,-0.22524214,-0.003295898,0.9244847,-0.79836416,-1.9441428,1.943088,0.8017583,-1.1735492,-0.04599619,0.7614019,-3.1370096,-0.3604498,-1.199573,0.2970214,-1.4345737,-0.7534027,-0.8250401,-1.6230764,0.39098763,-0.27120006,-0.27389336,-0.7370186,-0.6631832,-1.0831304,-2.2582731,0.33487535,0.12335491,0.6905582,0.6348765,1.3192775,-1.5880599,-2.0954595,-1.7784638,-0.669343,"Sepsis"
"GSM7574236",-2.628709,-2.5001652,-3.0916288,0.6018213,0.32906055,-0.4384644,-0.21750546,0.42485714,-0.055615902,1.722949,-0.9153557,2.2464814,-0.4468615,-2.8200586,0.09758973,-0.004666567,0.49935126,-0.6374407,0.91976357,-0.73891354,0.6262605,-2.4364774,-1.0214219,-3.1108243,-0.2667389,-0.6024575,2.4028234,-0.38390398,2.336188,-0.8574238,-0.42725277,-1.4414959,1.912406,-0.3552742,0.18174887,-1.0934536,0.516773,-0.6550684,0.17704964,0.070598125,-0.9120035,-0.30648804,0.36228514,-1.0636663,-1.7818737,-0.66826487,-1.9840422,-0.37613535,-0.037364006,-0.19240046,1.1284585,-3.8320878,-2.2502851,0.17595959,-1.0819883,-0.23348284,-1.0753493,-0.51609325,-2.7130425,-4.9055004,0.51971173,-0.28654468,0.32216263,-0.57934904,-0.5781412,-0.91650105,-0.6042447,-2.0394094,-1.8733377,-2.0200627,-0.5105984,2.1553915,-1.8470955,-1.2658005,0.2625575,-0.5645728,"Sepsis"
"GSM7574239",2.3148363,1.3888314,2.9474614,-0.34110415,1.387435,1.6747692,1.0092831,0.04252863,0.27722454,-1.0011029,0.70896435,-2.2572021,0.82760787,2.0336916,0.0520041,0.44348788,0.41158938,0.15210533,-0.21693039,2.469902,0.008918524,-0.9399502,-1.3417115,2.7638242,-0.2998495,0.3186202,-2.0423965,-0.08888292,-1.8085244,1.792243,-1.0319338,0.4934969,-2.3694677,0.72813225,1.5161028,1.6316001,-1.7231076,0.15342474,0.96484566,1.6460252,-1.4430075,2.4876375,-0.45529604,0.52985096,1.2317433,-1.0001287,2.190867,0.5998616,0.6205349,-1.2503629,-0.68807364,5.20033,2.6612282,0.3045187,-0.09474182,-1.6722026,1.1595168,-0.14434576,1.2115796,-0.13439083,0.35939717,-1.1505908,0.20586586,-0.9041023,-0.8698144,-1.3514981,0.71381044,0.5578854,2.343947,0.606673,-0.6967137,-1.9469922,1.695898,-2.1438308,1.1905589,0.91298676,"Sepsis"
"GSM7574241",0.23615146,0.9146235,0.20944238,-0.4369918,0.74675846,0.8596847,-0.764184,-0.4688754,1.7089186,2.31215,0.8001857,1.7754431,-0.05585122,0.07693219,-0.6929958,1.072953,-0.8490069,-1.0327253,-0.69540024,0.96279144,-1.5098832,1.2262142,-1.2825379,-0.20928311,0.6728687,0.05256033,0.38054562,-0.13161421,0.019122839,-0.09304428,-0.22545338,-1.6862478,0.2014904,-0.815382,0.28456545,0.37545848,-0.85765624,-0.34735966,-0.60331917,-0.18753576,-1.6007671,-0.6146622,-0.98015547,0.56264687,2.505897,0.08009529,0.69092226,-2.0001903,0.91202736,-0.5310421,-0.82828474,0.60215926,0.5523815,-1.132515,-1.3365631,-0.7665639,0.07337046,-0.44820213,-0.48830247,0.9284229,0.91095567,-1.4933852,-0.75671387,-0.84021235,-0.83051205,-0.35059547,0.25168848,-1.1510713,-0.27029562,-1.2978671,0.9972346,1.4739053,0.51213264,-0.7555208,-0.17296934,-0.8805475,"Sepsis"
"GSM7574244",1.021899,-0.6481526,-0.16346812,-0.08230889,-0.077035904,0.10617852,-0.70177364,-0.3115983,0.7678623,-1.1655111,1.0319433,-2.7095795,-0.3256352,0.043486834,-0.36956573,1.4143531,-1.3822043,-1.6731339,-0.55412865,-0.11024475,-0.91804147,1.6485384,0.6274018,-0.41351628,-0.59855366,1.1223054,0.27371502,-0.6787391,0.03700137,-0.38846684,0.27511024,-1.0246468,0.2396717,-0.6442852,-0.14284945,-0.7197645,0.36131406,-0.665185,-0.7267771,-0.44994307,-1.5876436,-0.97656536,-0.54009295,0.52689457,3.0601182,-0.6138673,0.4416318,-1.8290572,-0.46368933,0.2219119,-0.5415988,-1.7263615,-0.052502632,-1.1513872,-1.0786862,-1.2456784,0.24402857,0.06840944,-0.27877164,-0.018203259,0.006012201,-1.0006884,-0.53014755,-0.5387001,-0.5446758,-0.52457,-0.4049573,-0.49517035,-1.9364052,-0.5634577,1.301512,-0.18898702,0.31070137,-0.57616806,-0.73974276,-0.58764124,"Sepsis"
"GSM7574250",1.1536486,2.1489165,-0.85743594,0.38666046,-0.002075195,-0.29745126,0.5107231,-0.17630386,1.731389,0.978693,0.015551567,-1.0878382,0.51130176,1.0716202,0.4390118,1.9303901,0.13754821,-0.1144886,-0.2062912,0.4555397,-0.90829873,2.322861,-0.3617201,-0.68550324,-1.9504642,0.6238818,-1.0061979,-0.8591685,-0.28571343,0.6886635,-0.29520798,-0.563797,-0.395154,-0.25481224,-0.5720458,0.48046088,-0.76638484,-0.85399866,-0.75691605,0.337214,-1.1200953,0.43472195,-0.2054429,0.13434124,3.6934924,0.5873318,1.0847316,-2.0390205,-0.6086955,-0.8086262,-0.17016172,1.9297922,0.67644787,-0.16295242,1.6598005,-0.5237117,0.46115446,0.17456055,-2.2343524,4.229948,-0.0637691,-0.14689147,-0.2745571,-0.7461767,-0.7476382,-0.28487062,0.9044833,0.66693425,-2.1432695,1.4382446,0.49648786,-0.24217772,0.96075153,-0.15318966,-0.6288724,-0.77872944,"Sepsis"
