"Sample","TNFSF10","TREM1","CD177","PTX3","TNFSF10.1","CCL19","ITGAM","IL10","ELANE","PDCD1","LBP","IFNG","ICAM1","C5AR1","PLAUR","LCN2","TREM1.1","SOCS3","CCR2","S100A9","C3AR1","MMP8","IFNA2","CD177.1","CALCA","CCR2.1","CCR7","VCAM1","BCL2","MYD88","TNF","MMP9","CX3CR1","S100A8","CCL25","NOTCH1","IL6","IFNB1","S100A12","IL1B","CCL2","TLR2","NLRP3","HMGB1","OLFM4","CALCA.1","MAPK14","CXCL10","P2RX7","CRP","HIF1A","IL1R2","TLR4","TLR4.1","IL8","HLA-DRA","TNFSF10.2","HIF1A.1","CD177.2","IL8.1","P2RX7.1","NLRP3.1","CD14","CCL25.1","CRP.1","CALCA.2","TREM1.2","ARG1","CXCL10.1","ARG1.1","BCL2.1","GATA3","NOTCH1.1","CCL19.1","S100A12.1","IL6.1","Label"
"GSM7574253",0.31497598,-0.6515882,-0.61477923,-1.2486831,-0.07051134,0.78278565,-0.15616179,-0.68306875,-1.721117,-0.22254324,0.55973244,-1.0420866,-0.03608966,0.7850807,0.5678394,-0.7707765,-1.0573461,-1.5885472,-0.45464087,0.28969574,-0.19657016,-0.6306102,-0.9001055,-0.47729182,-0.35430908,0.12833548,0.27271414,-0.11287069,0.28341222,0.7994914,0.7979121,-1.5943828,0.76444006,-0.56497955,1.7546682,-0.053354025,1.2448962,-0.48704863,-1.0053382,-0.25957584,-0.2760086,-0.706552,-0.9380045,0.3448863,1.459753,-0.4943862,0.013793945,-1.8599825,-0.23117638,-1.0626988,-0.20662308,0.1773932,-0.31799746,-1.017962,-0.89901686,0.35002613,0.002415657,-0.09726,-0.9246018,1.5359044,-0.24422479,-1.3661507,-0.36004066,-0.4305215,-0.43322182,0.44574308,0.59475994,-1.0580876,0.24339867,-0.07147765,0.8996494,0.24710059,0.4495902,-1.1526504,-0.8161411,0.32073689,"Sepsis"
"GSM7574267",0.069158316,-1.1340744,0.12687993,1.1641048,0.2505927,2.464121,0.03052473,0.06572294,0.042622566,-0.2426486,2.675425,-0.050261974,-1.2649982,0.57767653,-0.16409421,1.9379961,0.26453328,-1.252686,0.36535788,0.17224503,-0.18877101,3.5641525,-0.33621168,0.25777173,-0.56206894,1.2881985,0.49558306,1.0703769,-0.12507415,-0.32072687,-0.69240904,0.40356398,-0.15332174,0.2722149,-0.56492853,-0.35590148,-0.5424416,-0.04120636,0.4268074,-1.515873,-0.93778515,-1.0310998,-0.53805447,-0.10989237,3.034504,0.035277367,0.4445896,-1.2363462,0.38215446,1.0032623,-0.7834091,-1.0574882,-0.66324663,-0.6179004,-0.41956615,-1.1024008,0.7560015,-0.1115222,0.71037793,-0.879529,-0.001737833,-0.9595388,0.1450119,2.1935353,0.06204462,0.47887754,-0.33067083,-0.2446444,-1.305295,0.1335547,0.8722303,-0.071041346,-0.08903456,1.90586,0.30886555,1.2362614,"Sepsis"
"GSM7574270",-0.8804486,-2.128914,-5.654663,-0.8280703,0.053966522,-0.9871595,-0.524415,0.11656237,-0.52633524,1.320838,0.78047323,1.621026,-0.98067594,-0.18959022,0.122232676,0.63416076,0.7053659,-2.103116,0.022270203,0.10334587,0.3575008,-1.9591377,-0.5386987,-6.320962,-0.3633361,0.7764611,-1.0011644,-0.23746967,0.63624644,-0.26713753,-0.051166534,-3.108612,0.59003735,-0.24195099,-1.1611619,-1.1583288,-1.0218937,-0.21895075,0.059370995,-1.5321593,-0.96412945,-1.1009407,-0.96153116,0.27023983,-1.1197505,0.1406045,-0.002999783,-0.14271545,0.6145253,-0.5981269,-0.8777766,-2.4133837,-0.54768753,-0.4873743,-0.60954714,0.41139364,0.38324022,-0.242702,-2.3162177,-2.78787,0.11458135,-0.6491412,0.014879227,-0.09395504,-0.11845207,0.28790092,-0.24788141,-4.499879,1.0202837,-4.629221,1.0312121,1.0482347,-1.0916224,0.18287945,0.032783985,-0.118904114,"Sepsis"
"GSM7574274",0.8779447,1.1711571,1.2093651,-0.7485219,0.9154625,0.75631356,0.5590544,0.8608031,0.7211008,-1.0169053,0.96793175,-1.9099283,-0.5252421,0.77057576,0.25283742,0.5294931,0.469939,-0.67362595,0.46187687,0.58565426,0.33937144,1.8707068,-0.48527813,1.1458881,-0.60477495,0.7252183,-1.0041485,-0.22667646,-0.9445822,0.9535341,-0.27573013,-0.15138435,-1.7369747,0.07833767,-0.88435507,0.55971503,-1.5017393,-0.09705305,-0.5234175,0.160501,-0.9146013,0.35945702,-0.56929255,-0.1026392,1.9232364,-0.046365738,1.7653918,-0.5467615,0.12281084,0.607635,-0.5314908,3.1309516,1.0266428,0.72073174,-0.54239273,-0.8693347,1.2040467,-0.6314082,0.8024986,-2.1344166,-0.1297195,-0.5077685,-0.26858616,-0.028636456,2.5187745,-0.23364067,0.44555426,1.0131228,-1.4144964,1.3018844,-0.30504584,-1.1682575,-0.080859184,0.44691038,-0.7370906,-0.06908274,"Sepsis"
"GSM7574277",0.2170794,-0.071950674,-0.710161,-1.4055449,-0.18509245,-0.50552535,-0.926147,-0.7303772,-0.44439316,0.25545073,1.4356894,1.3396521,-0.6703098,0.7223613,-0.41705346,0.876405,0.7054541,-1.3441529,-0.73486185,0.1000576,-0.27916694,-0.59608006,-0.35405493,-0.8352945,0.74489164,0.48014355,0.45149088,0.6322508,0.2236731,-1.0702825,-0.1966157,-1.5061011,-1.3604817,0.06765556,-1.4320712,-0.27610612,0.8901117,-0.4594741,0.21417427,-0.541275,-1.4917727,-0.78580904,-1.3179684,0.4818244,-0.98281384,-0.4191389,0.77582073,-1.6705322,-0.25972557,0.10444021,-0.28654766,-0.6420295,0.35078478,-0.9773898,-0.86033773,-1.1371613,0.672698,1.1837192,-0.7310064,0.6848979,-0.19431329,-0.81896245,-0.06737137,-0.2024765,-0.35103416,0.43692923,0.6949711,-1.6042159,-0.82099247,-1.190356,1.5314806,0.60186696,0.23630476,0.7274952,0.07478905,-0.369339,"Sepsis"
"GSM7574280",-0.16837144,-1.3853729,-6.264883,-0.7479011,-0.04509592,-0.72437406,-1.2750955,-0.66792583,-0.6574259,0.29410696,0.4865129,0.1712327,-0.33039927,0.25199485,0.29869246,-0.95996356,-0.41634822,-1.5119519,-0.051558018,-0.10764837,-0.25636172,-2.6522696,-1.1872444,-5.52886,-0.3779192,0.7131014,1.0325751,-0.8327985,0.6438153,-0.13499022,-0.786798,-4.451916,0.82032824,-0.404871,-1.3428516,-0.8552816,-0.7809181,-0.88560915,-1.0563426,-0.7053499,1.8640523,-1.1692576,-0.78612804,0.59264994,-1.1353226,-0.8513255,-0.5466051,-0.25709915,-0.25071526,-1.1500344,-0.65363693,-3.0051677,-0.670568,-0.8244624,-1.2700629,0.46339226,0.27432537,-0.5855899,-2.959905,-0.58975315,0.06005454,-0.48484457,-0.06365013,-0.749763,-0.77964115,-0.5276933,0.17333412,-5.050105,0.13887596,-4.7639856,1.570009,1.4594862,0.12602949,-0.49393559,-0.99919033,-0.7412219,"Control"
"GSM7574283",-0.6193869,-1.8525703,-0.8467448,-0.46850026,-0.5048609,-2.2134016,-1.3741455,0.047964096,0.4511919,0.26947308,0.023763657,-1.9254422,-0.65371156,0.73553586,-0.4424169,0.5470617,0.05181861,-1.1862049,0.47035027,0.35532188,0.10411811,1.7679679,-1.6264215,-0.52082753,0.11410427,1.4356389,-0.5481529,-1.2667146,-1.4467747,-0.45010853,-0.88570786,-2.7337484,-1.3784857,-0.19936371,1.8175178,-1.5996468,1.3156798,-1.3335047,0.23238182,-2.7419324,-0.59897614,-1.0888672,-1.4906249,1.5530453,1.5136113,-1.2853327,-0.2749629,-2.535715,-0.20772552,-1.5052466,-0.5973649,0.008641958,-0.5584545,-0.8607111,-1.7004037,-1.4912887,-0.06812906,-0.44210815,-0.42134595,-1.3031459,-0.21950316,-1.2201508,0.19291115,-0.3767171,-1.2262139,-1.7163482,-0.6126199,-2.2036664,-1.5085402,-1.9651587,0.13143468,-0.57308316,-0.75895023,-1.1340928,0.3168149,-0.5016804,"Sepsis"
"GSM7574285",-0.2614138,1.0805118,-6.3447475,-0.9247643,0.17384481,-1.4434574,-1.6815677,-2.1151242,-1.6739779,0.2885537,-0.90739155,-0.5050006,-0.63310885,0.09076381,-0.16318154,-2.617284,0.23908162,-1.7761168,-0.23892736,-0.9461036,-2.6803548,-2.69008,0.014144897,-7.14165,-0.4197812,-0.3303237,1.5239205,-0.5120053,1.0788023,-0.365108,-0.38693666,-3.1648393,0.19917822,-0.89656067,-0.53576136,-0.14630723,0.44908023,-0.8981123,-1.7632852,0.63479424,2.649908,-1.3142991,-0.54391,-0.091766834,-4.670656,-0.8681979,-0.5742359,-0.5798273,-0.33308172,-1.257647,-0.26824665,-1.8733652,-0.6627507,-0.41591406,1.466639,1.46453,0.23696709,-0.5936003,-3.0035784,3.5050664,-0.59179425,-0.9350971,-0.9038663,-0.7719693,-0.7991953,-1.3199325,1.0945635,-4.0096693,-0.24597931,-4.0033274,0.72647643,1.9286072,-0.3947358,-0.12098026,-1.6836567,-0.81534004,"Control"
"GSM7574288",-0.7280047,2.3969963,0.31864047,0.28866756,0.8846526,-1.7234914,0.93006754,-1.0940466,-0.38983583,-0.38418865,-1.1874447,-0.46208525,1.838958,0.08240676,-0.57587075,1.4612095,0.561208,-0.08569479,0.32366037,1.1055984,0.32811856,2.3319366,-0.8246112,0.2572987,-1.7839904,-0.6455579,0.41429853,-0.57622623,1.3550284,0.13678312,0.651629,0.76475096,0.3839631,-0.7438717,0.79251313,-0.15092206,1.246424,-0.43145466,-1.0377469,0.43693256,2.348249,1.113153,0.5183115,0.8504853,2.6502047,-0.415843,-0.15027618,1.5522614,-0.6809907,-0.96875906,1.6541443,0.7203028,0.42471743,0.45583105,3.2153625,0.306365,0.515892,1.1282706,-1.2257969,5.4447484,0.94279075,0.6175648,0.6688099,-0.37002516,-0.31876945,0.24600077,2.221654,0.27160144,0.92761326,1.7010252,1.1317375,0.57676816,-0.63138247,-1.8373857,-0.400362,-0.42002487,"Sepsis"
"GSM7574292",0.62117887,0.07441783,-0.8008268,-0.56182635,0.33126116,0.8605869,0.025130749,-0.30396223,0.3293066,0.36179972,1.0341792,-0.5944047,0.022260904,1.0544412,0.14876246,-0.9994581,-0.60932326,-1.4857373,0.6813731,0.5542278,-0.05918002,-1.2979543,-1.0338273,-0.26488853,-0.8435583,0.8925533,-0.7535939,-0.7337909,-0.5778158,0.47601366,-0.9671197,-2.2389817,-0.90565825,-0.2637024,0.09201956,0.12056661,-0.6368058,-0.6319742,-0.2068615,0.6183567,-1.7086353,0.8965583,-0.3044958,0.29560614,-0.3226223,-0.62403107,0.70797825,0.44133043,0.12665701,-0.16187191,-0.09685993,2.3181708,0.9764533,0.6875558,0.3101411,0.22471905,0.6547518,-0.6947355,-2.7364614,0.17761946,-0.0606215,-0.52196443,0.091300964,-0.57274055,-0.548707,-0.48743105,0.5180235,-0.6386111,0.7533765,-0.15665984,-0.3699243,0.21315312,-0.14212942,0.28124833,-0.12104225,-0.55595493,"Sepsis"
"GSM7574301",-1.6351802,0.89816403,0.6358831,2.710946,0.42360115,-0.17850041,0.52795696,0.8184438,2.6489525,-0.8506546,-0.45179892,-1.2733717,0.5506494,1.4065182,1.0006726,2.065233,1.348211,0.64876556,0.7201252,1.8750849,1.5635555,1.9398086,-0.39413023,1.0835912,0.0769496,1.9707446,-1.5101604,-0.11057854,-0.8875153,0.55239105,4.1729813,-1.693224,0.6347122,0.14858341,-0.533031,-0.4587314,0.8379152,2.0306103,1.2025366,2.458796,1.6880736,0.17440033,0.7574725,0.7582016,4.38119,0.01087141,0.05625677,0.6019914,1.4774861,-0.5504837,0.46742773,0.40202308,0.20197678,0.05449581,5.0260797,0.8016639,0.7150254,0.17762423,-1.5821846,6.404766,1.1989586,0.7643672,1.3299227,0.07118845,0.08516264,0.82682467,1.0978732,-2.139053,1.1869779,-1.661627,0.6108496,-0.21874404,-0.39435434,-1.5349259,1.2704072,-0.000617,"Sepsis"
"GSM7574310",0.09338069,-0.079544306,3.8494508,1.2242407,0.18823767,-0.2658918,0.2990756,-0.6199031,1.3492904,2.204331,0.48851204,-0.09875536,0.11413884,1.6862733,0.23796248,2.6619866,0.9268153,-1.3033986,0.09573126,0.6894493,0.17000031,3.1707013,-0.60244274,2.4553473,-1.5838037,0.53238344,-1.6886296,-0.3512807,-1.3056905,0.6714883,-0.4414792,1.6600571,-1.5834022,0.004228592,-0.099327564,0.7796395,-0.628849,0.24655771,0.5068836,-0.053175926,-1.2675681,0.3225379,-0.5883007,0.22761965,3.5983486,-0.15403128,1.3874149,-1.4114251,-0.3676901,0.024538994,-0.30259132,2.6710398,0.12918615,-0.017893314,-0.6673145,-1.5063562,0.6817751,-0.030218601,1.231489,-1.0783968,-0.6407349,-0.68099344,-0.6006031,-0.13745022,-0.12546492,-0.76030636,0.051115513,1.0592477,-1.602817,1.6028016,-0.6259067,-0.5757339,0.40798712,2.9200425,0.5913825,-0.20376539,"Sepsis"
"GSM7574321",-0.13426805,-0.090280294,-1.9491136,-0.19631255,0.0473876,0.11823249,-0.032980442,0.14509964,1.0265694,-1.4971566,1.313159,-0.45829296,-0.47587085,0.582196,0.024015188,1.6230881,0.96547055,-1.0144773,-0.06507349,0.8946228,-0.3511455,2.9513953,-0.47519255,-1.5378497,-0.56319904,0.9012518,0.47362375,-0.20878267,0.352422,0.017865658,0.32412863,-0.38548517,-0.73215914,-0.08402443,-0.10792446,-0.3046925,-0.20600915,-0.1743927,0.36284828,-0.6645613,-1.1457887,-0.8968282,-0.89904976,-0.013115406,4.42095,-0.13327026,0.40874195,-1.425684,-0.3707652,-0.58251333,0.27669334,0.026088953,-0.31744814,0.024158001,-0.54938936,-0.5748882,0.33308506,-0.01824379,-1.0622661,-0.493186,-0.41755605,-0.55725133,0.1759777,-0.02776575,-0.09125328,-0.47236204,0.15094185,0.11619735,-1.1842499,0.628608,0.9815614,0.5468323,-0.16620684,-1.0995297,0.44397545,-0.09002972,"Sepsis"
"GSM7574326",1.1236541,-0.12708688,2.571975,2.1705894,0.30449677,0.08971858,0.8936806,-0.028674603,2.3647747,0.31188107,-0.34896326,-0.7441673,0.067845106,0.9679835,0.57380223,2.8680856,-0.8072331,-1.1249876,-0.7771435,0.63029003,0.036366224,5.0025587,0.156878,2.806279,0.12169099,-0.22140312,-1.6070137,-0.118581295,-1.3610308,0.8732195,0.092022896,2.0974264,-1.2024031,-0.084404945,-1.0109563,1.066283,0.61604714,-0.46413088,-0.37681866,0.20625925,-1.496705,0.243886,-0.97037935,-0.92764854,4.120312,-0.43292713,1.262754,-1.7611046,-0.16389751,-0.8731713,-0.000556,1.9267585,-0.40321064,-0.5407791,-0.84506464,-0.5736308,0.7572684,0.06178093,0.4352553,1.7998581,-0.1852777,-0.8860749,-0.534873,-0.30394602,-0.40201998,-0.097185135,-0.82784176,1.6932547,-0.22214985,2.4894874,-0.29612136,-1.1381257,0.7343674,0.14075613,-0.21570635,-0.39985752,"Sepsis"
"GSM7574330",0.62999415,-1.519911,-2.8847425,0.23244035,0.945981,2.5988762,2.2571383,0.45780468,1.4037266,-0.35355377,-0.06627369,-0.94074297,-0.39993882,-0.619498,0.23557782,0.13723731,-0.7444556,-2.8042164,0.6980343,2.3214893,0.36521316,1.7726729,-0.4631238,-3.3012545,0.11830664,0.86485434,-1.6749573,-0.7876544,-0.80033326,1.4322863,-0.061745644,-1.4705076,-1.7022314,0.38716316,-1.692431,0.1388557,-0.9802549,-0.76341724,0.1237793,-0.73018026,-1.7025867,1.7583904,-1.2581143,-0.08368206,1.9130816,-0.70574236,0.87641096,-1.6849017,0.23368263,0.7293782,0.047399044,2.9882286,-0.22704124,-0.36725903,-1.1476026,0.30146742,-0.165524,-0.3023491,-2.8793724,-1.8554878,0.48213506,-0.5199326,0.5740833,-0.6082969,-0.66625977,-0.28673792,0.35606623,-0.012862921,-0.26667643,1.1454875,0.60635495,-0.31407952,0.055405617,-0.47410965,1.0448146,-0.6834278,"Sepsis"
"GSM7574332",0.005443335,-1.1487072,1.0014803,-1.6572806,-0.09161186,-0.24052644,0.03295517,-0.532948,-0.8304372,-0.2832241,-0.5759301,0.34185457,-0.7818234,-0.43161368,-0.78069663,0.6549108,-0.6118605,-1.3103733,-0.20522308,0.35733795,-0.009963274,0.35227132,-1.1298656,0.9778707,1.4460773,0.8717389,0.6327343,-0.86777353,0.28622508,-0.5211525,-0.7420683,-1.152813,-0.19215965,-0.8379135,-0.5645733,0.08879256,0.46514726,-0.82778263,-0.3917179,-1.0427699,-1.860692,-0.6214733,-0.9477773,-0.08895302,-3.9517512,-0.76094437,0.31191874,-2.0192804,-0.10816431,-1.2321978,-0.159801,-0.01010251,-0.28958893,-0.82712936,-1.2255669,-0.002724171,0.30813932,0.68062973,-0.66268325,-0.30559444,0.35792375,-0.4941529,-0.159729,-0.6825814,-0.7049122,-1.2361808,-0.489429,-1.2380998,-2.1189904,-0.31374574,0.7741425,0.44598174,-0.27847195,-0.23049212,-0.2005887,-0.7565813,"Sepsis"
"GSM7574338",-0.18233085,-0.3739264,-1.2591798,-0.41874468,0.18394613,-0.74932265,-0.22894907,-0.93839216,-0.33238363,-0.6396799,-0.1395359,-1.5718088,-0.074175596,0.1460979,0.12368846,-0.75720143,-0.14155746,-1.7071872,0.7070298,0.17846107,-0.3204906,0.12838769,-0.5486269,-1.5726678,-0.61637115,1.3068695,0.5566459,-0.66928387,0.31293988,0.08511114,-0.37338305,-1.5983024,-0.40933275,-0.7458668,-0.17382526,-0.12535167,-0.7356477,-0.5445843,-0.37640953,-0.32183647,-0.83356524,-0.44224977,0.121684074,-0.056628704,0.2601652,-0.51224136,-0.084415436,1.7293487,0.09959459,-1.0248713,0.19799137,0.441931,0.2968192,-0.10291624,-0.98158646,0.034296036,0.3491602,-0.16566324,-1.2727525,-1.9750619,0.009947538,-0.09480226,0.22810555,-0.4765377,-0.42515612,-0.9937849,-0.31601763,-1.543484,-0.7781277,-1.1544464,0.5049112,0.8665755,-0.31460428,-0.40643883,-0.40334606,-0.5127535,"Sepsis"
"GSM7574340",0.1033566,-0.056455374,-2.574733,-1.2648011,0.28584003,0.48268914,-0.27932358,-0.8576107,-0.4738965,1.1357155,-0.22791386,2.0576448,0.3139398,0.27317262,0.43398786,-0.27120948,-0.032700777,-1.2197409,-0.21242714,0.6639004,-0.392215,-1.8409798,-0.36226368,-2.7992733,0.36567307,0.3816762,0.36245537,-0.13349676,0.47947288,0.45119,-0.1691227,-2.5389938,1.5411987,-0.2425785,1.1906419,-0.37294602,-1.3831198,-0.03707695,0.3888073,-0.9624839,-0.90545607,-0.4571886,-0.256207,0.11104202,-5.6711326,0.03741741,-0.44285154,1.4117217,0.829226,0.8483825,0.75178957,-1.697653,-0.7517309,-0.3865738,-0.42420006,1.5345702,0.47659636,0.042998314,-2.1686518,2.439085,0.38001657,-0.2600459,0.10988331,0.10085201,0.06902933,0.7418065,-0.10880947,-3.143781,2.24617,-2.719877,1.1220591,0.66292834,-0.3104477,0.13931823,0.41769457,0.000617,"Sepsis"
"GSM7574344",0.21819949,-0.25487447,4.816103,1.5999621,1.2640734,1.4988568,1.3654299,0.623744,1.5405407,-0.2716112,0.94090366,-2.4443111,0.56858325,2.8035958,1.6061757,3.0998495,1.5642288,0.3817196,0.7270088,0.932353,1.4195707,3.7487648,-0.11974764,5.1752853,-1.3521552,1.2163634,-1.2334976,-1.0628552,-1.4144585,1.650423,-0.30841255,1.8740149,-1.0797415,-0.441226,-1.3084035,1.3397481,-0.11138177,-0.99586153,0.9660368,1.0219712,-0.007791996,1.0070229,0.07289362,0.07433605,3.5738816,-0.17628288,1.4497924,-2.1981144,0.5759773,-1.0084519,1.0912261,3.0594242,0.13061142,0.7393913,-1.4161243,-0.1262269,1.331492,0.78063583,2.6648242,-0.9168272,0.5792496,0.37312138,0.31146336,-0.90698195,-0.8805876,-1.4107747,0.9014859,1.7388661,-1.5846663,2.7482069,-0.60731006,-1.436477,0.8648405,0.46052313,1.5764871,-0.93487597,"Sepsis"
"GSM7574347",-0.01650834,0.73210454,-1.2373044,-0.9418136,-0.33238983,-0.68556523,-0.8168726,-2.2582636,0.8715224,0.69285774,-1.2915211,1.5496998,-0.11280084,0.077415705,-0.56744266,1.47842,-0.47671628,-0.82553864,-0.59497166,-0.34104347,-1.6722434,1.5168612,-1.1687808,-1.4239199,-0.27553082,0.3401246,0.27682018,-0.8828268,-0.088088274,-0.06348419,0.3517723,-1.2788296,0.55388165,-0.84809303,1.2566576,7.22e-05,-1.068198,-0.82352495,-1.6763859,-0.21963549,0.91137314,-0.9812145,-0.8287082,0.24029922,2.0525804,-0.7637243,-0.047029972,-1.9435315,-0.60826445,-1.2254996,0.012732029,-1.2697604,0.19421768,-0.72612,-1.2448039,0.4393363,0.16972113,-0.08795357,-1.0697854,2.0914173,-0.7303846,-0.41211975,-0.5271759,-0.7187848,-0.6725993,-0.57525396,0.003765583,-1.3442667,-0.13232136,-0.9749739,0.5321734,0.7533281,-0.11330128,-0.49133444,-1.57231,-0.7737665,"Sepsis"
"GSM7574351",0.037705183,-0.4548719,-2.5028422,0.35085714,0.0970335,-1.0110734,0.2803259,0.20874739,-0.26509,0.83187866,-0.73258257,1.7096419,-0.20714116,-0.50030684,0.044852495,2.287463,-0.020386934,-1.6548758,-0.3891554,0.47979164,-0.90390515,2.379214,-0.26125097,-2.7491095,0.42323136,0.12758875,0.3301525,0.00816679,0.7312114,0.4224434,0.29688168,-1.2326698,0.6415577,-0.79945946,0.02615118,0.11833835,0.43388867,0.0630188,-0.29691982,-0.144526,-0.43745995,-0.7126913,-0.96025896,0.46228218,1.5689263,0.08639097,0.34616613,1.4768353,0.1866622,0.028101921,-0.08093214,-1.1856368,-1.0544319,-0.8071871,0.15021038,0.6272254,-0.047306538,-0.21937847,-2.0364907,2.5400667,-0.26903605,-0.9515561,-0.19599533,0.18191957,0.14613152,-0.35114956,-0.053545,-1.9763687,2.1577525,-1.2715657,1.1530869,0.73982406,-0.5767555,-1.3250742,-0.001307964,0.13152075,"Sepsis"
"GSM7574357",-2.692362,2.4996603,-5.824419,-1.4044944,-0.42525244,-2.4604232,-1.5040145,-3.3563104,-2.5306168,0.9165578,-1.3924947,1.4372649,0.27671838,-0.5849354,-0.16260743,-0.69683814,-0.07841182,-1.5734878,-1.535049,-1.3236384,-1.6481006,-2.1284573,-0.58431864,-6.519271,-1.663805,-1.3266969,1.3524451,-0.33305025,1.0044634,-0.43529654,-0.3947444,-4.6510243,0.775784,-1.8026123,1.0192647,-0.095612764,0.07142854,-0.30694914,-2.1899915,-0.7759056,1.3748794,-1.864573,-0.58361626,-0.15936232,-4.395404,-0.2525487,-1.0415258,2.1008787,-0.22920752,-0.7815752,0.5649538,-3.6788843,-1.8326373,-1.1715989,0.3060155,0.9193039,-0.5596781,0.35015726,-2.421147,3.6322217,-0.49139142,-0.5283588,-0.9202657,-0.20257854,-0.15725708,-0.7781353,0.9216728,-5.2882757,2.1825547,-4.90362,1.0860584,1.7880671,-1.0030055,-1.7246113,-2.126975,-0.28672552,"Control"
"GSM7574358",-2.3140333,1.903888,-6.4245043,-0.9113766,-0.11717415,-1.0299408,-0.8848896,-2.9706826,-1.2705708,0.34597874,-1.5930414,-0.10440588,-0.14814019,-1.3450401,0.10550332,-1.0514491,-0.021499872,-1.7500782,-0.8477526,-0.6773014,-1.2754643,-1.9216902,-1.2996964,-6.3759394,-0.5869479,-0.82838964,1.4788799,-1.0009246,1.5798748,-0.047680855,-0.42026234,-4.4240484,0.3937664,-1.917099,-1.688941,-0.042358637,0.19638467,-0.07275772,-1.8348846,-0.8894086,2.174841,-1.4841022,-0.5980058,-0.29762363,-6.641379,-0.92831516,-1.6983991,0.8049736,-1.212182,-1.3460832,0.059000492,-3.3111846,-2.5920143,-1.1682291,1.3957205,2.0747676,-0.8336568,-0.49779558,-1.7185366,3.5959206,-1.5753162,-0.8058032,-0.5962696,-0.85473204,-0.19198942,0.61711264,0.56686735,-4.968395,1.3162174,-4.2197113,1.4239695,1.9357297,-1.2930574,-0.8244734,-1.562222,-0.89006805,"Control"
"GSM7574359",0.923846,1.748893,-5.54727,-1.5174752,-0.7680397,-1.3310778,-1.1377316,-3.2194476,-2.9219332,0.57423973,-1.1466026,-0.20736885,0.1433723,-1.7220933,-0.72092223,-0.95047784,-0.6156008,-1.4481153,-1.4953518,-1.3822727,-2.3451474,-1.7560132,-0.6532407,-4.657789,2.3708563,-1.4505239,2.098833,-0.3847971,1.5054176,-0.41704845,-0.27541542,-4.117545,0.21483898,-2.3196993,-1.1721501,0.1864984,1.7019613,-0.32996655,-2.4278584,0.6965785,1.6475396,-1.656188,-0.7486968,-0.37098694,-3.4523835,-0.29448795,-1.4700513,-1.0895939,-0.41951132,-0.7607627,0.23891306,-2.3875525,-2.0586662,-1.5336161,0.6530056,1.4851499,-1.2996755,-0.32996655,-2.439871,3.2208061,-0.8920295,-0.91149986,-0.8773794,-0.20356512,0.036357403,-0.7897706,1.2817645,-4.6757174,0.018931389,-3.9760659,1.346204,1.998843,-1.0827847,-1.775382,-2.1832566,-0.26830912,"Control"
"GSM7574360",-2.81758,2.4930446,-5.284546,-1.0202776,-0.38618517,-1.0936332,-0.92942667,-3.343635,-1.9531007,0.6416011,-0.28082466,-0.15753317,0.22167802,-0.4204266,0.024707556,-1.3046439,0.4791491,-1.817802,-1.3124328,-0.9849448,-2.7620199,-2.193035,0.3882079,-6.7856665,1.278492,-0.5073848,1.5741057,-0.422462,1.1986935,-0.17479277,-0.12524843,-3.6844687,0.32444906,-1.9860821,-0.6151166,0.05338025,1.0931294,-0.40579462,-2.4244103,0.2930317,2.000236,-1.515039,-0.39344978,-0.49645472,-3.6151953,-0.35998487,-0.8666067,-0.828423,0.2029109,0.039527416,0.57441807,-2.3511484,-1.8199172,-1.9730134,2.351265,1.4055862,-0.78376865,0.46674824,-2.005133,4.5044456,-0.48029923,-0.97952306,-0.647058,-0.2718978,-0.30459785,-0.84534407,1.3943901,-4.276144,0.35956168,-3.6270778,1.1521671,2.0124152,-0.734426,-1.8184643,-2.3046684,-0.31683826,"Control"
