"Sample","TLR4","CX3CR1","HMGB1","HMGB1.1","HIF1A","CD14","MAPK14","ICAM1","ICAM1.1","TNFSF10","TNFSF10.1","CXCL8","S100A8","S100A9","BCL2","BCL2.1","VCAM1","MMP9","CXCL10","TLR2","IL1B","IL6","IL1R2","CRP","ITGAM","S100A12","CX3CR1.1","PTX3","ARG1","CCR7","SOCS3","SOCS3.1","ELANE","CCR2","CCL25","BCL2.2","BCL2.3","NLRP3","P2RX7","TNF","MMP8","IL10","PDCD1","CCR2.1","IFNB1","IFNA1","HLA-DRA","MYD88","GATA3","GATA3.1","GATA3.2","C3AR1","CCL19","IFNG","MAPK14.1","CALCA","CALCA.1","PLAUR","HLA-DRA.1","MAPK14.2","IFNA2","IL1R2.1","CXCL8.1","MAPK14.3","LBP","PLAUR.1","LCN2","OLFM4","SOCS3.2","TNFSF10.2","S100A8.1","LBP.1","PLAUR.2","HMGB1.2","ICAM1.2","NLRP3.1","NLRP3.2","CCL2","FCGR1A","CALCA.2","CALCA.3","NOTCH1","TREM1","CD177","C5AR1","TLR4.1","NOTCH1.1","TLR4.2","HMGB1.3","HMGB1.4","SOCS3.3","P2RX7.1","ARG1.1","ARG1.2","ARG1.3","MMP8.1","TLR4.3","CRP.1","IL1B.1","Label"
"GSM712492",6.819944384,7.889496667,7.775646599,11.06929021,9.898647342,9.965151976,9.267866737,6.935777689,5.949487355,9.873640199,11.2712664,5.218636847,13.49598796,13.5704193,4.872351104,7.020844561,3.187597551,9.67607499,5.033122704,10.53310252,8.290509858,4.191380559,9.243186412,4.059053932,9.022019928,10.98721487,10.77061641,3.115141796,6.049433255,8.930509529,5.424836053,5.801254397,4.400069633,8.35467273,3.688324722,6.134055679,4.401183241,5.795685043,5.62411376,5.786529862,3.501462632,2.768778732,6.158670472,5.614478674,3.910652452,2.542827023,11.52939699,11.56906952,4.755834854,4.552590732,8.886980854,8.054321359,4.350902235,3.929517327,6.922184162,4.552590732,4.158563251,9.183750796,11.27813062,5.005217015,2.863648077,8.284554273,3.919011584,7.299277576,4.602185887,8.495807477,6.841575988,3.246092242,5.051656428,8.851757767,8.088618328,3.134473678,6.803953977,11.32012206,5.355308261,3.960682234,4.068328313,3.30107606,3.125473714,5.463775999,3.368393412,8.275781194,10.23465317,6.321151791,10.79852243,7.099757595,5.918078635,7.651060552,9.226044597,6.105363297,6.44951828,6.632738059,2.875004774,3.383614559,2.674562627,4.300400706,6.446889512,3.028382543,8.362238119,"HEALTHY"
"GSM712493",7.314982751,7.745056641,8.346224539,11.39125849,9.956230489,10.21801559,9.205759551,6.714793985,5.292393914,9.178055687,10.80554599,6.837143942,13.59754545,13.44358539,4.848501663,7.448106274,3.237885269,8.26977529,5.13793949,10.64488258,7.89428796,4.44750352,9.100141768,4.298230351,8.816431441,10.56030003,10.86342626,3.742176769,4.722153786,9.716462084,5.498301629,5.702929765,5.224974107,9.002527412,3.826285747,6.204651309,4.702994466,5.748798732,4.892356425,5.806119184,3.751537197,2.509459802,6.088902852,6.605061456,3.944080864,2.635300119,11.67291425,11.29937072,5.084092704,4.448474434,8.849476479,8.175391827,4.129508045,3.703958827,6.98080385,4.358342319,4.20974171,8.524535769,11.37709218,5.324829625,2.968775132,7.90560334,3.818275,7.035033988,4.448577048,7.822928246,6.617343303,2.769183703,4.72269506,8.558807103,7.750467737,3.148939734,6.459408355,11.88971806,5.793758861,3.731068832,3.621034002,3.12716211,2.738054783,5.394146973,3.354308532,7.981349773,9.559436597,5.537003665,10.17685663,7.338152126,5.668562989,7.829622725,10.27663027,7.087334529,5.828938534,6.578945885,2.921263966,3.249622166,2.441600744,3.891615403,6.451837742,3.009285358,7.94428346,"HEALTHY"
"GSM712494",7.228653608,8.024617969,7.53716347,10.97222924,10.87771199,10.83088757,9.087690184,7.111459482,5.986462901,8.639536293,10.3633119,6.052272765,12.67990724,12.94046892,4.960834361,7.796196048,3.137103709,8.212823223,4.979044251,10.52605927,8.071194294,4.699579994,8.935408702,4.026686922,9.38505778,10.00973263,11.58104446,3.67383403,5.977126269,10.10733281,5.125549425,5.740215725,4.56467903,9.258278426,3.370190392,5.845807943,4.284587204,7.103443486,4.626934928,6.066648942,3.526413666,2.808728107,5.782096586,6.941709762,3.681941707,2.428011575,11.9934751,11.53695836,6.187162733,5.174962609,9.493083543,8.095019027,3.892824978,3.44241217,7.303316865,4.30325298,4.095754692,8.926631176,11.67760723,5.258333601,3.027331345,8.099711259,3.562937749,7.522762075,4.562958924,8.075344501,6.743600391,2.510753693,4.301828823,8.001074068,6.459821671,3.122479274,6.315677161,11.59396018,5.529728538,4.722958347,4.005126876,3.182462045,2.862688915,4.939905409,3.395667691,8.247156478,9.744897875,5.302391407,10.65529996,7.65437801,5.418995419,8.169904841,9.800867859,6.888878401,6.206617978,6.813687972,2.897310092,3.202969476,2.430900713,3.452762506,6.807943707,2.748079666,8.283190993,"HEALTHY"
"GSM712495",7.354047083,7.905688771,7.888511277,10.83246895,9.81985298,10.30617737,9.415489013,6.885975399,6.117237806,10.05472346,11.24586978,6.07533996,13.73779648,13.52886281,5.109122404,7.180547329,3.123440894,10.09133283,5.219402029,10.81998798,8.681090651,4.534491382,9.578361399,4.076823892,9.004380763,11.29480555,10.68506473,3.085106128,7.882764984,9.191703953,5.626766256,6.268140871,5.096251155,8.856512623,3.857946849,6.550202023,4.703519637,5.961116457,4.885628967,5.527416133,4.115128096,2.584100433,6.183173452,6.50295618,4.07586661,2.727830241,11.83790852,11.50556726,3.895954201,4.084060384,8.370755982,8.3489422,4.481361096,3.734125634,7.643185316,4.389024309,4.192572011,9.19199354,11.57506614,5.512675641,3.016380819,8.418941572,3.607820898,7.916134783,4.695725331,8.411065288,7.680382455,5.610483153,4.855312063,8.490269506,7.989680095,3.208469501,6.798007174,11.32089293,5.715200741,4.121236793,3.596510777,3.092287703,3.063192859,5.713112342,3.718379181,8.113683003,10.3789749,6.476067292,10.67918849,7.923869541,5.633467407,7.7489188,8.982004554,5.888914112,6.816357766,5.751439285,2.990065951,3.448787699,2.496478658,5.084358949,6.405649854,3.004463915,8.652420464,"HEALTHY"
"GSM712496",7.363230835,8.105274946,7.897606856,10.87063731,9.685862791,10.17158686,9.175239918,6.955554969,6.009026429,9.79848373,10.88586565,6.539865833,13.07934006,13.24691665,4.986222175,6.760127959,3.164678303,9.801612272,5.19813708,10.64019509,8.444132555,4.420685682,9.560652052,4.61048304,8.850401851,10.02852704,10.99924061,2.976896533,6.298221904,9.40999022,5.506141843,6.28002832,4.761722533,8.666698721,4.15035332,6.399190856,5.048821928,6.992396714,5.131377164,6.054114024,3.700083044,2.961599276,6.360991917,6.364719016,3.988365147,2.791764085,11.62546344,11.59005537,4.408466667,4.196027066,8.935462354,7.674445794,4.186557554,3.799923347,7.533404144,4.448313953,4.262913478,9.22025769,11.32169115,5.48571526,3.336104185,8.482929041,4.115992639,7.66462699,4.498842544,8.409715231,6.66903639,3.010191076,4.990462228,8.087825612,7.068270646,3.071511743,6.842012186,11.38987607,5.58802603,4.521699346,3.732825698,3.118681831,2.895586752,5.517793177,3.347066803,8.290537582,9.769434955,5.643568243,10.70631045,7.718305991,5.943328647,7.772652925,8.846734364,5.83181907,5.866033299,6.05131859,2.867499402,3.709995657,2.402729173,3.975687165,6.077993491,3.063936767,8.345009292,"HEALTHY"
"GSM712497",6.758195056,7.826422576,7.981953167,11.27445478,9.624469516,10.24290154,9.001318095,6.683621882,5.530123287,9.790655035,10.79029333,6.076778398,13.61416335,13.62965721,4.73636325,7.109644192,3.269364051,9.973402036,5.212423867,10.60595945,7.586578609,4.83223885,9.479887112,4.362955847,9.265690059,10.91871729,10.5697475,3.55957359,5.64162744,9.730035867,4.990743945,5.777131658,4.878052989,9.013868583,3.943989224,6.281430945,4.896487593,5.839679943,5.569900688,5.541018653,3.440782405,3.046429383,6.292615016,5.468294492,3.911656224,2.661391191,11.76062592,11.42681477,3.959340007,4.258812593,8.508866119,8.198213259,4.466174719,3.598096236,6.999101279,4.434683719,4.463757426,8.546065125,11.30884941,4.881172047,3.047667776,8.763265013,4.08578756,7.361802639,4.651037829,7.800467324,6.274929977,3.277580749,4.92411792,7.700197751,8.156082244,3.200671039,6.562608849,11.62601073,5.691766729,3.937343021,3.96250123,3.516074067,3.187378059,5.339538118,3.60562671,8.028033858,10.18560197,5.320157369,10.22133869,6.356752248,5.548223949,6.852924654,9.067193242,5.773267801,5.792515016,6.051563789,2.90757389,3.893384096,2.637844336,4.459644734,5.4421842,2.914828546,7.948101323,"HEALTHY"
"GSM712498",6.601568143,7.843898637,6.496895448,10.87001107,10.5603325,9.969147393,8.976737967,6.846159309,5.699716042,8.142210133,9.665201627,7.205886537,13.60777652,13.30875739,5.459286071,7.931280158,3.391811466,10.02849505,5.01685588,9.6194232,7.598880052,4.779472353,9.087050637,4.468117442,8.582779092,10.76438467,10.72761979,3.598600576,5.520327199,9.117908647,5.659271732,6.188494957,4.789493419,8.267605141,4.155732506,6.433857413,4.722548363,6.183306552,4.747070021,6.058508033,3.561009589,3.161691626,6.268959668,5.073551143,4.227663899,2.46383441,9.788751045,11.39228724,4.797371361,4.782336435,9.352834072,7.84987123,4.55248365,3.298507759,5.658535081,4.736608837,4.499854203,8.607144127,9.879549101,3.849434423,3.057647202,7.453718904,3.491276399,6.528650296,5.048293005,7.035069607,7.392713344,3.486448348,4.841746223,7.752895946,7.967358113,3.311179084,6.507516956,11.44930528,5.956783556,3.434368733,4.530027873,3.658326805,3.18084575,5.600998735,3.490068302,8.17113561,9.900579233,5.526703637,10.29985595,5.055867506,5.871967584,7.260013616,9.735130315,6.649405746,5.064990319,6.783452372,3.043882723,3.081650176,2.593700712,4.483933391,5.684370402,2.857351427,7.792556556,"HEALTHY"
"GSM712499",7.203777368,8.036536582,8.214557584,11.57829663,10.85480225,10.33971577,9.647966016,6.746452967,6.139896706,9.745762844,11.35416414,8.224937539,14.14356827,13.89015237,4.737399498,7.65709351,2.99353657,9.563717274,5.104959159,11.05181489,8.358274827,4.467007602,9.625806286,3.832371553,9.445789714,11.07490622,11.16582324,3.60611154,5.81628601,9.665127366,5.167586026,5.682179405,4.828322469,8.864131153,3.280487456,5.689558087,4.034951905,6.322186821,5.065876161,5.907903359,3.561009589,3.088080074,5.765421834,5.708725647,3.633736752,2.320417447,11.99848007,11.75850316,5.847081822,4.2480397,8.960884047,8.563004415,4.011721286,3.898653266,7.256188344,4.112531973,4.083904083,8.935946549,11.53283763,5.555880618,2.791965978,8.616192086,4.748820671,7.401169952,4.427826687,8.368771789,6.917746478,3.032021161,4.031310821,8.835063513,7.504152911,2.877277142,6.549268665,12.05840116,5.326469933,3.604856105,3.64544716,3.02296955,3.055848391,4.886079534,3.18113372,8.664973676,9.901820016,5.574533112,10.91666611,7.407814005,5.312271897,8.104055196,10.45208544,7.216898296,6.256224633,7.121711543,2.713341803,3.356098873,2.205007798,4.532978152,6.892678047,2.658400446,8.280339544,"HEALTHY"
"GSM712500",7.276215983,8.715538999,7.737182221,10.93994157,10.63407763,10.65997823,9.372825263,6.938304799,6.110203361,8.828469434,10.02869302,6.209025337,12.70334468,12.99773218,4.675461143,7.505992836,3.169830206,9.448044777,4.877558491,10.36603631,8.089313985,4.532491086,8.870499976,3.945695167,9.621107689,9.384867273,12.28144401,3.546012622,4.771665216,9.198364699,5.381343082,5.772481211,4.822805857,9.340659296,3.786685741,6.110203361,4.355382534,6.524330378,5.35992504,6.387259334,3.371302173,2.723984204,5.960441862,7.123425957,3.970475337,2.848205636,11.86924764,11.41589874,6.651992473,5.049939674,9.718310989,8.643171352,4.038471714,3.67801186,7.309917251,4.13833849,4.199655021,8.747558815,11.5400363,5.306331108,2.941641103,8.016676755,3.819618323,7.434966919,4.25376567,8.137348723,6.302785963,2.664716293,4.549678795,8.201150996,6.994543236,2.919791722,6.358065134,11.44891938,5.478364093,4.556004945,3.577720794,2.954150224,3.322845119,4.867375977,3.140880954,8.111350442,10.09125653,5.195519538,10.39908072,7.476982976,5.465186141,7.748921418,9.688579341,6.514484978,6.048854866,6.892203753,2.748368815,3.62071179,2.476973551,4.162410321,6.420257157,2.76816502,7.964870723,"HEALTHY"
"GSM712501",6.930858263,8.367335045,8.229778733,11.32706908,10.15165664,10.54600216,9.053276122,6.80926459,5.763345511,9.377195907,10.83808806,6.525610332,13.57686404,13.34005422,5.101662663,7.263698863,3.499348115,8.409782092,5.195519538,10.52130254,8.180857559,4.546129105,9.434467966,4.23314302,9.061078072,9.9525171,11.12573086,3.53506053,5.074676413,8.493076911,5.437798851,5.826670481,4.849706488,9.230800251,3.6634191,6.249084419,4.732079163,7.022229887,5.071361798,6.105784663,3.596941952,2.645757543,6.201041762,6.367314145,3.887940261,2.787609254,12.14437991,11.56352156,5.251587374,4.597951765,9.22978455,8.017865536,4.144187648,3.694641506,7.096941419,4.421163042,3.895618798,8.390398394,11.85879331,4.837517876,2.872869028,8.440181187,3.748701535,7.257647912,4.610072929,7.650792354,6.761645103,2.673430451,4.55911,8.244221188,7.041496779,2.787533868,6.422120888,11.7563849,5.637710458,4.501012241,4.506738452,3.482356711,2.988650993,5.168622573,3.489547555,7.778158694,10.51698872,4.984364762,10.33859692,7.175909912,5.842176665,7.513811884,9.628160651,6.3727093,6.236875915,6.314801631,2.982456948,3.538301915,2.551167049,4.007648214,6.02359031,2.894725841,8.082873545,"HEALTHY"
"GSM712502",7.22269482,8.791769394,8.069654463,11.25699746,9.965174979,10.38628806,9.206191639,6.971213242,5.961847662,9.632429618,11.09248944,6.236861179,13.76832956,13.38786034,4.904868716,6.838155371,3.194135218,10.03755236,5.333765581,10.55151268,8.086607209,4.871757161,9.186980166,4.332823884,9.151616045,11.00426987,11.5090628,3.208138651,5.870686037,8.964070823,5.219396992,6.028815816,4.934578465,8.965585093,3.619885381,6.383401913,4.835284113,6.007109005,5.458983241,5.915550058,4.104946751,2.811185905,6.16976917,6.213782124,4.059362074,2.613492633,11.82685896,11.40274496,5.528115771,4.586922651,9.156788392,8.064121867,4.319875866,3.603852765,7.218231834,4.196560131,4.389281897,8.863171365,11.42020855,5.067986636,2.961490253,8.292099234,3.629331527,7.471737922,4.539970614,8.058610546,6.829500569,3.066721457,4.643628309,8.361323984,8.660914399,3.486214707,6.866946279,11.59969897,5.810783822,4.064559698,3.903502311,3.26130039,2.977990534,5.02343599,3.553668971,8.136149277,9.322762888,5.284594077,10.03413357,7.085500353,5.650471691,7.424175067,9.444446575,6.597762738,5.723429747,6.751329049,2.928831728,3.282495266,2.386621479,4.124910352,5.873528211,2.846063105,8.062591951,"HEALTHY"
"GSM712503",7.131159748,7.166625516,8.364170757,11.53636073,10.37985017,9.993536036,8.805189893,6.918268496,5.730471272,9.187425694,10.72773708,7.150351494,13.8572536,13.21530642,4.924283605,7.367530892,3.296407938,9.276973441,4.998674113,9.655241979,7.682540013,4.382665153,9.079852258,4.374566269,9.066356436,10.35862501,10.91420017,3.208768319,6.366483427,9.063395742,5.142849526,6.146841235,5.06320192,8.935915497,3.725111668,6.617196435,4.842544912,6.082967406,5.247597631,5.788632161,3.838117702,2.749622421,6.444405353,6.363708988,3.964844491,2.665112125,11.13621044,11.13630764,5.98031889,4.874354779,8.871394141,7.420714112,4.112934089,4.529804904,6.702393863,4.381006997,4.313639284,8.810664716,10.79057077,4.792864369,2.915280569,7.911382892,4.016387627,6.974045261,4.506354895,8.015981362,7.113154595,3.268758487,5.25850118,8.690878532,8.689105885,3.15180162,6.505230368,12.08216346,5.702579289,3.860314478,3.587992505,3.454499994,3.45420268,5.547299533,3.435018766,7.769309649,10.12190493,5.719123327,10.30042915,7.11647218,5.885394057,7.834226876,10.47567278,7.433176954,6.034989446,6.48504721,3.098595891,3.323631563,2.770653368,4.486923953,6.284574884,2.992057787,7.583532323,"HEALTHY"
"GSM712504",6.921531347,7.960086997,7.937320159,11.02167894,9.53228356,9.173815358,8.426822494,6.659516401,5.348574372,8.863057432,10.32198323,5.594176231,13.90276158,13.37453033,4.904522092,6.680529291,3.269364051,8.822019351,5.467430614,9.490087278,6.896440162,5.034770481,8.71749411,4.282898728,8.359587023,11.62914132,10.86999793,2.821333839,5.234908532,8.227197712,5.50742593,6.358065134,4.807119873,7.637340596,4.140666522,7.087933934,5.295500298,4.393649865,4.782362223,5.508415778,3.607670797,3.243738575,6.325091968,5.178933325,4.586309231,2.706920495,11.20713079,10.815727,4.055471452,4.17651886,8.20152171,7.195634093,4.407061249,4.436806822,5.720811233,4.405916954,4.630430906,7.841634544,10.90548218,4.811424508,2.997886078,7.59338884,3.831037657,5.917343456,4.491045325,7.196551241,6.883865772,4.350663224,5.583922575,7.250193315,8.756286818,3.202897495,6.436110005,11.4209819,5.808883608,3.610452754,3.395667691,3.210747343,3.009682827,5.974971453,3.638257223,7.757979042,9.009355956,5.671857399,9.460574952,5.569673252,5.900004097,6.124217662,9.449222249,6.001269889,5.231144857,6.2113285,2.995129802,3.336026264,2.885648463,4.107379325,4.531312598,3.348337403,7.068822459,"HEALTHY"
"GSM712505",7.040288341,8.394122281,7.212665419,11.17537241,9.923182959,10.01990216,8.716251941,6.757244278,5.689589423,9.390475537,10.44380623,6.641074033,13.73895793,13.38204849,5.005644214,6.621376754,3.534402536,9.746551476,5.227964676,9.972513696,7.831278844,4.624472218,9.575069431,4.369070555,8.697254534,11.18741158,10.78822306,3.139241226,5.811046761,8.826786637,5.519830731,6.387732852,5.165620822,7.706806666,4.545022587,6.657650139,5.198738902,5.779629346,5.131377164,6.393599487,3.749273538,2.982467094,6.110712644,5.245229637,4.367879458,2.754319183,9.98580378,11.4249336,3.776203276,3.99523247,8.865844663,7.52591692,4.314962673,3.63242082,5.994006524,4.734354401,4.62929114,8.649168572,10.17037382,4.782612979,2.918718893,7.769989029,4.16388521,6.285246542,5.065150204,7.684589326,7.273032426,3.088736935,5.386074821,7.848269917,8.968952678,3.382010055,6.450013566,11.65137505,6.087109585,3.555537626,4.265237577,3.623371102,2.789488381,5.708948396,3.445233667,7.883055419,9.691543653,5.1269117,10.1039674,4.802356104,6.199476164,7.229953975,9.065619679,5.918084089,6.103692072,6.312157458,2.922939745,3.219508246,2.653960823,3.945709158,5.361260823,2.990577278,7.923764948,"HEALTHY"
"GSM712506",6.62461734,8.112872275,7.669760826,11.29886915,9.3250689,10.79134532,8.503554281,6.626943468,5.943835281,9.679396818,10.72401856,5.719978476,13.86582564,13.59839951,5.126008746,6.562587065,3.49762654,9.997729908,4.711883356,10.17024382,7.785521152,4.606937764,9.436846853,4.580662864,8.784131388,11.53093418,10.36429931,3.049616148,4.989305367,8.989493983,5.087065745,5.820983105,5.436666731,8.305664194,4.01632354,6.472521881,4.419304552,6.412866074,5.368965279,5.934682876,4.00982108,2.91880685,6.322138108,5.002594768,3.980661683,2.376029678,11.10033954,11.58248829,4.319695416,4.199169978,9.137170816,7.708577839,4.437707686,3.36038879,7.22100989,4.430420723,4.283386446,8.762872678,10.80325546,4.367684741,2.783789733,8.269775283,3.544600847,7.548889484,4.425343323,7.909147269,6.618316468,3.293644913,4.793972069,7.612202568,8.898681588,3.257728902,6.942568221,11.47307072,5.592037061,3.707556455,4.804435033,3.182462045,3.299821298,5.710030892,3.490051752,7.945831624,10.42607855,4.835943731,10.42658966,5.200161396,5.571969958,7.4475659,8.714803253,5.476003906,5.762282823,6.443726201,2.858914346,3.371944954,2.626036424,3.59901644,5.907872833,2.827323856,8.211349265,"HEALTHY"
"GSM712507",6.75978183,7.63511078,7.394365434,10.58244466,8.364182988,10.11628537,8.344868077,6.415535391,5.412596104,9.247864101,10.47177663,4.386054435,12.96419214,13.17852879,5.154813409,6.534499446,3.39254829,8.437429431,4.970383588,10.01123245,7.362630061,4.304934336,9.016486014,4.130960608,8.354119305,10.50186638,10.53263914,2.837763526,4.233088328,8.840312611,5.556934608,5.692183872,5.001332927,8.287392931,3.785823835,6.354509833,4.739540939,5.82401952,5.884879382,5.476003906,3.52973154,2.952358247,6.012622311,5.225853895,4.238167767,2.623220096,11.84113469,11.05060667,4.128035523,4.357004949,8.020941697,7.608196867,4.198044437,3.507198328,6.113764575,4.573126389,4.697537875,7.578413599,11.48822139,4.890047197,2.884440413,7.949171198,3.706176856,6.599733771,4.695109748,7.250979944,6.630457348,3.417409071,4.616738822,7.130108208,7.362901277,3.57428883,5.768969214,11.16094872,5.439616343,3.540396807,4.248782265,3.336772903,3.058429176,5.173302757,3.250021584,7.799167041,9.640993904,5.598316328,9.815531743,6.778054584,6.781118082,6.537573681,8.093458124,5.0503432,5.629388601,6.245347061,3.009467395,3.083510847,2.495942117,3.655545841,5.285239129,3.132729144,7.687494292,"HEALTHY"
