"Sample","OLFM4","NLRP3","CCR7","MAPK14","CX3CR1","ELANE","FCGR1A","GATA3","HIF1A","HLA-DRA","HMGB1","ICAM1","IFNB1","IFNG","IL1B","IL6","CXCL8","IL10","CXCL10","ITGAM","ARG1","LBP","LCN2","MMP8","MMP9","MYD88","NOTCH1","P2RX7","PDCD1","PLAUR","TREM1","CD177","PTX3","BCL2","S100A8","S100A9","S100A12","CCL2","CCL19","CCL25","TLR2","TLR4","TNF","C3AR1","C5AR1","CCR2","VCAM1","IL1R2","CALCA","TNFSF10","SOCS3","CD14","Label"
"GSM4683537",14.8600076656926,10.6894456195694,10.0723892318053,15.792458295779,9.3821641879519,12.4893635458738,13.5098150048574,7.84340232528113,12.1989218858077,12.3573110102281,12.439312916501,10.7218514893154,4.340109676233,4.340109676233,11.2997463991934,4.92798329629278,6.2484757632223,7.41861220400056,4.340109676233,15.8904626161775,13.9523327078777,4.340109676233,15.7124916213484,16.6660179632021,18.3148641113321,14.2667394889817,12.2648784940653,8.0813825872509,6.68671716706202,13.2564360770909,11.9375237478824,18.1371741902525,9.20576358738275,8.99022261223172,18.4260978087647,20.7565509446981,17.5740981684378,4.340109676233,4.340109676233,5.34496067057793,14.7108758291405,14.4028613979352,9.70769435432825,13.3667278065481,15.475664676146,11.252133800016,5.16593150407289,17.6765319240729,4.340109676233,13.0619120557445,14.3152050653434,15.9042044951909,"Sepsis"
"GSM4683539",11.6969205067989,11.6694103833838,10.8162433130723,13.8987776892656,10.8152962613152,12.6557000882309,10.0561939995139,7.67334054185364,12.8204980263411,16.1521929536874,12.3831179822485,11.8710643136579,4.340109676233,5.11059898392104,10.2481116426002,4.68794947322734,6.71737266146688,6.41604618049776,4.83085244483935,14.9504088541297,11.9321789420694,5.86587005913271,13.5807607328458,12.4961570319015,15.6479340590656,13.8595851297723,12.9469302523611,8.85538428194345,6.9347073193089,11.8660431480438,14.0968575157835,10.8048374423431,8.44341503680498,9.14228710604312,16.2714776905588,18.9066842655697,13.9266670010251,4.83085244483935,4.340109676233,4.68794947322734,13.7315487624038,14.091196512283,8.4384868401738,11.8792432546234,15.1652401276418,13.2642615128345,4.340109676233,14.7875302687095,4.340109676233,12.5495197858984,12.9028140735276,14.4607538791935,"Sepsis"
"GSM4683541",15.4720160750723,10.5973592627514,9.74981480643276,15.4115473679227,8.342266983048,9.18941067097865,13.7333115361066,5.56072309409886,12.6352179902517,13.2819637490092,13.1594113253018,10.2215269480013,4.340109676233,4.340109676233,10.7702326544893,4.87320602172512,5.56072309409886,8.58299144750423,4.340109676233,14.9764491531656,15.0777655999004,4.340109676233,16.8133205238197,18.3399646635044,16.6609007051673,14.4204516473829,11.9205637787396,8.64999313875477,6.73586169169412,10.9162563238249,11.5034058854793,17.5097847539518,8.39134571287694,8.00608584244775,19.851713081725,21.7111659692663,18.8662554795541,4.340109676233,4.340109676233,4.340109676233,14.3924858708255,13.340712337023,8.19791752328266,12.3488345673109,14.1247141377118,12.6096198689537,4.99119812177206,17.980568719147,4.340109676233,13.1880154995448,15.4346920040291,13.389661427084,"Sepsis"
"GSM4683543",8.84061162115587,10.5960881669717,10.5344423293105,14.4620321939892,13.1115933749057,8.99218300608617,14.5565404106994,7.49331151231064,12.5167944839721,14.7535689434991,12.6899210329478,13.111211922029,4.340109676233,5.4117848945322,13.2447235447254,5.34070608307509,7.19877302127864,7.21430156986,7.43520275831125,14.391009246441,9.05709101822279,4.340109676233,10.0838330205012,10.4476530008645,13.9340608607281,14.676211036674,12.8157387892384,9.57403597178977,7.42195658322678,13.2868787816807,13.2829327786296,15.3665565734969,7.43520275831125,9.3069815455618,17.9638354991742,20.1680228132647,15.5695357453219,5.08098379356299,4.340109676233,4.82814243103156,14.8748880549408,13.7359403007233,10.4858261349399,14.5533615232292,15.0808974360024,11.8866538435586,4.340109676233,13.6038932335147,4.62276859543207,14.0550803127967,14.1583225330786,15.0688343996863,"Sepsis"
"GSM4683544",9.77111085363046,11.2398984385003,9.45112813715907,15.1831081031755,12.8458169885087,6.97193662474234,13.2356794791432,6.78945634296555,12.5610555237542,13.5041544960112,12.2005946292098,12.4934951376145,4.340109676233,4.340109676233,12.6311997490152,4.340109676233,7.0222405359689,8.96152783019488,4.340109676233,15.3488985702503,12.0918989435039,4.72464860948162,12.5093416187026,13.9940961196209,17.3209851352532,15.3474467371316,13.1078622648876,9.70505768192628,6.01231740709289,12.8593690648264,13.8640083996335,17.2718855251323,7.00567662283162,8.24121114029635,17.5098453454367,20.4353377979854,16.0585165225739,4.340109676233,4.340109676233,5.00229595152379,14.9878784039877,14.6227991497699,10.0066330003193,14.184901091975,15.8321152617511,12.3809386700119,4.340109676233,15.5268961388225,4.340109676233,13.4816938262511,14.8096389667712,15.5573997323894,"Sepsis"
"GSM4683545",10.5214074951472,10.1871783400754,11.6318467757024,14.3058135761627,11.3360985492782,13.6004841765221,13.6916609581311,8.02837174725518,12.2747592240244,12.8797919161709,13.0850201020246,12.1166006882285,4.340109676233,5.35107706742343,11.1498535483809,4.68322694788356,6.77172454922962,5.94151022430932,5.91079359186227,14.9392271424866,12.601433922272,4.68322694788356,15.2041616467051,15.4235711547023,15.4662340062917,14.0949111936845,12.4588731589873,8.07866488489938,6.83325256425904,12.595811541447,13.2452913481684,17.0323987047714,10.0575683195198,10.0403188640702,19.2973604130759,21.0831918278798,16.5437657326652,4.68322694788356,4.340109676233,5.02160869671005,14.197466905385,12.6885339240268,8.60498268322538,12.8418422585362,14.6827129084496,12.2253300516544,4.68322694788356,15.7983299678357,4.340109676233,13.3574481061552,13.2638124845288,15.2849532488689,"Sepsis"
"GSM4683546",14.8573966736849,10.4968495040533,11.2508951979561,14.1507082885347,11.6263113553141,13.1626262235516,12.5497360603556,7.9234357982609,11.787255383604,14.112241967669,12.824627579472,11.6510699317703,4.340109676233,4.89058501651283,11.318775293287,4.9744837303111,6.98654527155637,6.41702228196278,5.4643193288474,14.5154044241912,12.0480882516497,4.89058501651283,15.3701018413726,14.7533525935196,14.7054295027867,14.2717493544358,13.5415001302472,9.35253237221297,6.50308161756684,12.4359649270372,14.0878854413862,11.1426819680802,9.61499565949775,10.2933916457174,17.0567359819918,19.4663549130515,14.3165443353003,4.9744837303111,4.340109676233,4.65920736693461,14.6419478236686,13.4510898513763,7.95289722899636,11.2765813533653,14.798073157309,12.5602308997605,4.65920736693461,13.4222224087158,4.340109676233,13.49774780769,13.8043408680694,14.0956128613242,"Sepsis"
"GSM4683547",9.93485299812811,10.0473450873591,10.5611599059066,14.4316089583697,12.5048995819689,8.80927904601704,14.3859516826557,7.47483195115437,11.7805606715554,14.4474268564374,12.7527775255038,12.0283876550251,4.340109676233,5.75933387426271,12.1663093287089,4.340109676233,6.52230043350111,7.14503070170936,6.59404209581995,14.6181196496713,12.1046813063961,4.340109676233,11.8848532057954,12.6469065967767,15.3715640045927,14.4663531571133,12.1875483981932,9.67162840033195,8.26910375872997,12.5628040750549,13.0921585409722,16.5281545339272,7.09771513985214,8.61688859643008,18.5295538396689,20.8607309650277,17.0036592734461,4.340109676233,4.92309349602474,4.340109676233,14.8125169216077,13.6526563902841,9.3567252138096,14.4736704698711,14.8350319335995,12.2115419292378,4.340109676233,16.7667270802299,4.340109676233,13.8214097891164,14.1123998453993,15.4670928315383,"Sepsis"
"GSM4683549",11.8323247185807,10.2210504823729,10.4012744778246,15.9110505878108,9.46362015874722,10.7778818039952,13.6627451236848,6.77833741491955,12.5688289204469,12.1994466412331,12.5341810430469,10.8163581915885,4.340109676233,4.340109676233,11.2332279073367,4.77156487189618,5.88553341597395,8.53741659260832,5.53090991104634,15.4232064274498,14.1333823073558,4.340109676233,13.3188851719522,14.8453625511137,16.5414497636627,14.936932859949,12.3900535261816,8.18460611137725,6.30601621393832,13.3258253565537,13.3157898962476,18.0007600504724,8.48678147939075,8.86627577027944,18.5002729501109,21.1957576739319,17.8344846610942,5.19373279490495,4.340109676233,4.340109676233,15.3541682650784,14.8337783135733,8.76074976605903,14.5248911294578,15.8329132056974,10.9327386724685,4.340109676233,18.0515435472273,4.340109676233,13.7400191201248,14.4869818818594,15.5929970223472,"Sepsis"
"GSM4683552",14.4265678912905,11.4979978216344,12.4141775283633,14.3834404819184,10.280624018739,13.8907570105638,12.0947787124152,8.68645677129692,12.5483171660881,13.2989263785212,13.1131108407714,12.0325297241283,4.340109676233,4.79494781083415,11.9172479536515,5.1825425792363,7.8992261317906,6.70852801519585,4.79494781083415,14.4131404620175,12.5151831335826,4.66239190181702,13.428352580854,12.7338623045569,14.9042440014327,14.3628088835295,13.2625861272088,8.73203999984679,6.84664363603526,12.4771670697503,13.857997785315,15.5835469320261,8.17879977625818,10.8767781257665,18.3936918467739,20.2654264113293,15.2817684382467,4.340109676233,4.340109676233,4.340109676233,14.1962841420761,13.3462328766315,8.22378377821859,11.9412765036014,15.3099051723834,12.051281078639,4.89603443183539,13.6865786866559,4.340109676233,13.5221936444386,13.4414424309381,14.1904221789141,"Sepsis"
"GSM4683553",15.1907193524356,10.5122130254343,10.2284916965264,15.3908504979692,12.0123930749915,8.11756217101624,11.9898964083682,7.68867690255504,13.209266728439,13.1078004504732,12.5748129484209,10.8879759211557,4.340109676233,5.04931955865856,10.9083636855128,5.04931955865856,6.12033891497146,9.31089348596525,4.340109676233,15.2194807262165,13.5755854588901,4.65982658661176,16.1552350536636,17.9771888736775,17.2017668754386,14.2472178348533,12.5081082967659,8.72130844179135,6.50664982284453,11.4051650644944,11.5932019648303,18.4680197912789,7.64571843199303,9.66541614101228,17.8757639164698,20.3634198401236,16.7256221882967,4.340109676233,4.97570018975857,4.340109676233,14.6901494246477,13.9309379696086,8.09124186656115,11.9788721626363,14.9044243745879,11.7292927459511,4.340109676233,16.5673497750192,4.89164473329622,12.7698051901762,14.9751592652494,13.7685182797008,"Sepsis"
"GSM4683555",14.8117791673269,10.4100758021534,8.23183438301184,15.4289208174726,9.92897208730037,8.8104988535743,13.8641855572671,6.15875140670132,13.0395718955616,12.953744590917,13.5757261959648,10.3406720258877,4.83087426113253,4.68796501030207,10.2284477325876,4.340109676233,7.20718918785436,9.21897046980473,4.340109676233,15.3301953655306,15.074643285003,4.340109676233,15.7400417169506,18.5763927553231,16.7401005672887,14.4396080185077,12.190742772455,9.20166017409738,5.64561290514402,11.2278768894668,12.0553219619679,16.8889201829673,8.74023386786702,7.96272700789734,20.578732953242,21.8007478945335,18.7551530030354,4.340109676233,4.340109676233,5.03088919387933,15.0993613308571,13.9863815784182,8.12528816219089,12.1705190483782,14.6399031902457,13.8039948489275,4.340109676233,17.7457250079718,4.340109676233,13.4615785906479,14.9926152425366,13.7742106731175,"Sepsis"
"GSM4683557",9.36992038491283,10.1129526138701,12.2781335886095,13.9789575074794,12.4652795515388,10.201298991124,12.6545697696487,9.18483526799008,12.1858050687456,13.9734981429239,12.5437486155999,11.7805752059127,4.340109676233,6.23294933974792,11.7559665181805,4.88969940171794,7.08381071043513,6.41856068788013,6.24823615283829,13.800579974973,9.49871146328441,4.340109676233,10.3986553193411,10.3151930903514,13.1047745503209,14.1290894352704,12.850782001805,9.3972537038507,8.06230892950989,12.6721027194622,12.9053679398966,12.3982852084669,7.06753529119819,10.4355457077438,16.3281806873141,18.8866044434549,13.5359712713444,4.81678039500127,4.61614789598617,4.61614789598617,14.1465296727256,12.5708079010945,9.52372686710112,13.4764954392666,14.7685536782527,11.9754233177255,4.95365773740681,11.6397168991474,4.340109676233,13.3333076435031,12.2165662023078,14.5417684007284,"Sepsis"
"GSM4683558",14.6302268617453,11.9580829837545,11.7430835523288,14.8724636050157,10.0673897322332,13.3282791811108,12.1850239482951,8.0760551475045,12.98838748014,13.8033638928941,12.9512402779888,12.5337340907408,4.340109676233,4.71156806683587,11.3240239135579,4.86400021642497,7.08800302369972,8.13993313929035,4.98001472498996,14.7489442454735,14.0934162768112,4.340109676233,14.1945336338741,13.3382816279739,17.6033453130872,14.4642710248187,13.123078818186,8.05411077884181,8.34037086165219,12.1908684226528,13.766240369371,17.0270477269344,8.50544363519978,9.40909561234651,18.4662579367512,20.5095366691029,16.9188069562379,4.340109676233,4.340109676233,4.340109676233,14.8884786590928,14.0206290046242,7.67642816220265,13.2416439566163,15.1788142370099,9.94621271737758,4.340109676233,17.0318817099837,4.340109676233,13.6950327058655,14.0923015351292,14.3278095902673,"Sepsis"
"GSM4683560",14.7559281838111,9.72482343918896,9.4080737864278,15.5465229194435,11.6396048506994,9.42358691995138,12.1859045450635,6.56818851319778,12.973014921246,12.1477503159762,12.8593633636416,11.052824003906,4.340109676233,4.340109676233,9.61910188282387,4.340109676233,6.48191701911749,7.70298051071928,4.340109676233,15.3777572946293,14.3709783622608,4.90499469855182,14.0009983977425,15.0283828406527,18.1008296265267,14.5372535944485,12.3000708016981,8.33217621147617,6.81166040528178,12.5530485203081,12.4947577384286,17.7707381635963,8.33217621147617,8.59410106116832,19.014066582468,21.1960529622647,17.869180675206,4.340109676233,4.340109676233,5.0663482732682,14.7676330828504,14.5577171527764,9.1122922630536,13.9857901203146,15.6317727004923,10.7584406006328,4.340109676233,17.50678048808,4.340109676233,13.3337841725949,13.3850134187297,14.6312548090954,"Sepsis"
"GSM4683561",9.05693674333941,9.78380120227681,9.37697599267494,14.7772299334448,11.5546088919811,10.3449906887599,13.2623565388647,7.25324671984801,12.3099928131472,14.8545304553584,13.0373984487479,11.4854339463474,4.340109676233,5.74781222449727,11.8775108325469,5.00259312839786,6.29943408890649,6.83645990498341,5.46867646728462,14.3342716961587,12.2155887874373,4.340109676233,10.3236151435584,11.3147569261213,14.2683092935873,14.4348085621551,12.5514025574348,9.55937608186547,7.63215407257694,12.77953027477,13.1751529313965,14.79184938596,7.29446933939363,8.98934914278912,17.7213905031396,19.8224093081408,15.7662106335483,4.340109676233,4.340109676233,5.00259312839786,14.8113033869707,13.6043735141425,9.62123570348547,12.8435484076862,15.0615988526524,12.1012184426953,4.340109676233,15.7460205757959,4.340109676233,13.9373050273154,13.5300947874841,14.8850649849041,"Sepsis"
"GSM4683563",10.5994730268682,9.7864147564017,12.0202776483524,14.7468963082168,11.3209850515025,10.9261688598383,11.6176007671812,8.20825108004223,12.3964159021826,13.2915797943492,12.4288922913329,11.6951697588965,4.340109676233,4.340109676233,12.3257038522415,5.20157296728664,5.26838577484279,6.87779979816732,4.69614461903725,14.816611264671,12.7547358160256,4.340109676233,11.1862338073561,11.2060556409462,16.1824309988656,14.7108001247321,13.2694700752358,8.45335368537354,7.52808802426943,13.0323791274622,13.6046467073928,15.9658496816759,7.24664862866966,10.0772131287772,16.981322946431,20.2270854782349,15.7179972453875,4.340109676233,4.340109676233,4.340109676233,14.1482617919902,13.7492127030029,9.16524678569194,10.0232143091184,15.660141095639,10.5151943164145,4.340109676233,13.910762237993,4.340109676233,13.629134451493,13.2133255940076,14.2417058477935,"Sepsis"
"GSM4683564",8.37796640292506,11.1583636369643,9.27361733393516,15.1859015506005,12.5602606730263,8.54884375934641,13.4245731847567,7.68147587179684,12.7801663700761,14.0023456243467,12.8321115932325,12.2305777414779,4.340109676233,5.12703880411748,12.9817247223783,4.340109676233,6.95030519282386,7.24870159624949,5.61903187897595,14.7642788391184,13.422951309525,4.340109676233,9.93966457742247,11.2044109152458,15.2263887645527,15.0450663958125,13.1991443163396,9.21852584436686,6.79352574382439,12.5103476851998,14.1769210076462,14.3058238373786,7.05710316321145,8.75417524892748,17.9184201288601,20.6241279796929,16.9046333715032,4.340109676233,4.340109676233,4.340109676233,14.834358536483,14.3267910625038,9.86275555980027,12.9739922806886,15.5748364190466,11.6085415107232,4.340109676233,14.9693070837135,4.73721534448715,13.971888783972,14.1863921834278,14.6089024654489,"Sepsis"
"GSM4683565",7.30058160392373,10.8919821441051,10.6778627202561,14.9514905938281,12.4140008615812,9.2435653501665,13.4846159277911,8.334919325197,12.2964704174759,14.1286307625554,12.8411734602647,11.7483413959501,4.340109676233,5.37135232042569,12.1091675878585,4.88691847899451,7.77633337704365,7.90694235879446,6.23461319776784,14.6976088710677,12.625524044686,4.340109676233,11.0479406033981,12.6163071486033,15.1116835861835,14.5100117439811,12.7107952238082,9.53858005396537,7.13596343149504,12.1728089065434,13.2770374081212,14.941669819525,6.83873952957888,10.1353451270581,17.9169198673365,20.1093607832574,16.7952447864448,4.340109676233,4.78746005009112,4.340109676233,14.3904890418518,13.8029271481683,9.68863809537484,13.4814003724952,15.1392154492812,12.2325844524521,4.340109676233,14.197252597798,4.340109676233,13.4918862888425,14.1833150356056,14.8902789906929,"Sepsis"
"GSM4683566",6.31879906019186,9.34964173035985,12.8478035303411,12.0536654325997,12.3201223708002,6.59940296499784,9.10506574711086,10.0987472731745,11.4925803929521,14.8543174532022,12.45098278764,9.77640309585041,4.340109676233,6.02841186692484,9.72917689253065,5.29361722619851,7.41594438649471,4.340109676233,5.59195885890149,11.8305985001152,7.58119158456031,4.340109676233,7.48093004630408,6.359048759581,9.53960398011992,12.4858339406433,12.9021477481563,9.47807278906167,7.83631310191523,10.4483700441388,13.0035685448284,8.28348255577481,5.82119035307705,11.5971714681025,12.0594016800695,15.107122627501,9.47807278906167,4.99413036028634,4.340109676233,4.8756201648119,12.3919693068855,12.2742041657156,8.03307963861201,8.4823002608105,13.4398257434275,11.00147696811,5.25744343416682,9.67537550432706,4.340109676233,11.8325539083248,10.365116472146,12.1425907048248,"Healthy"
"GSM4683567",6.70080274766296,10.5002534555724,11.9957244746367,13.07683519575,13.128659155321,7.01046979179441,10.3026663220344,9.6332628898463,11.701176418668,14.9792245379086,12.1632286499476,10.1522920294396,4.340109676233,5.3646953780951,10.7692519402383,5.33127843722201,8.39894047527043,5.54291428826028,6.28254104826136,12.9928579944217,5.98011881747092,5.26023335555813,8.39589112601324,7.71212826447322,12.1180789694497,13.7599259282168,13.0010043032831,9.55501269984627,8.28814873528941,12.0759861242811,13.0049979593693,8.21037370959053,6.84619408812334,11.1372318472751,13.254238475933,16.5810571461923,10.0612220910583,6.25398681204077,4.340109676233,4.340109676233,13.4349472623817,12.9505161365163,8.6549060769519,10.6019913285459,14.2696246703552,11.671330939695,4.340109676233,10.347401132922,4.340109676233,13.1745918326209,11.2667922680287,14.0267713984842,"Healthy"
"GSM4683568",8.22114208791043,9.62788534507686,11.4099626039284,12.7778596488576,12.7885201883385,8.92958513348403,10.4657141808074,9.5329541543617,11.2172050371345,15.1188619063223,12.7948789035507,10.2377897763244,4.340109676233,6.57336246138862,10.5949786660368,5.4559555159772,8.17544407313876,5.50309467398929,6.60062753200065,13.3123809606346,10.2974069818673,4.58369369230246,9.32327674920742,8.90711177609476,13.486523580226,13.2093929372302,12.6973039431425,10.2315512823168,8.69537081090813,11.6208456041794,13.3946157581489,9.0700136917178,7.03490832652916,10.2460660021038,15.2500330745569,17.8816284619096,13.098864619351,5.32631158551933,4.340109676233,4.340109676233,13.6125279997275,13.1592542667905,9.17643453886881,9.23309644651388,14.1306852166236,12.1611478070819,4.68418278883867,10.8911781386542,4.340109676233,13.0787387855262,11.311882757041,13.5104038688416,"Healthy"
"GSM4683569",6.68997864280436,9.65934410388343,12.8767045049216,12.2905762982597,12.442153087897,7.52737994730835,9.56915437244868,10.1094739262421,11.5390624568395,14.810865908212,12.4813588272668,10.3458236427827,4.340109676233,5.78289014792246,10.3418833254684,5.04752671891683,9.0732954734214,4.340109676233,5.42768144350508,12.2821722373034,8.07493007139546,4.80585130260839,8.44023768344776,7.39801681669904,12.3785818428438,13.007795988737,12.8475495994099,9.63377806262302,7.52737994730835,11.5897752315364,12.7074585470881,7.11189683078003,6.06685211211638,11.2130541492634,13.9591240638046,16.6891276584671,11.3535109554807,5.33100879341164,4.340109676233,4.340109676233,12.9798033867794,12.2126854799395,8.52354738402759,9.50431983235737,14.049941257387,11.428242281724,5.45774192558833,10.6143220637762,4.340109676233,12.4617076273171,10.2665596811351,13.1561651779683,"Healthy"
"GSM4683570",5.75321837064142,10.7312326354148,12.5109665185285,13.0717819051784,12.7711094616321,6.40949930466187,10.0279305705812,9.92292088856095,11.647803876043,14.7293322372672,12.0651603363503,10.8635096688899,4.340109676233,5.70707312627822,11.4573686877225,5.00303167778511,7.40408768938703,5.2313866234443,7.04099758499728,12.8159177845144,6.89514543657526,4.340109676233,8.03538063157097,6.60315707856569,11.8740342038126,13.5605999330596,13.1684972919831,9.46313607537286,8.45334486735189,12.0758657928649,13.0906192854099,7.66637006730374,6.40949930466187,10.730616804007,13.1903811296773,16.3404893850624,10.3620648129912,6.46067743600022,4.340109676233,4.340109676233,13.290075563729,12.8922335749467,8.61733844958286,10.5636252892212,14.4559573134113,11.6578790731807,6.21226472695031,10.5257881296119,4.340109676233,13.1158308171554,10.8819291488722,14.0945879178734,"Healthy"
"GSM4683571",4.91159891894315,10.5601379171854,12.0312542506233,12.4922404753943,13.5059832758777,6.11621267553131,9.92851850497464,10.6776924383611,11.4751377487741,14.140689279456,11.5292656296111,10.8232617572889,4.340109676233,5.31763570269354,10.4706360533796,4.59702212549724,6.26756187830026,4.78393111719755,5.18134955774721,13.2693288249913,5.31763570269354,4.340109676233,6.96349209918197,4.91159891894315,10.2139945469428,13.1484761677185,12.9045862304666,10.0890170042313,8.76903828086858,11.540226097268,12.4587986189287,8.59932648364258,6.78396006161536,11.0544733019436,11.1285543197416,15.0896232649156,9.29861431480257,4.91159891894315,4.340109676233,5.10294807942604,12.6175739463236,12.0665554557559,8.63725319814689,10.2357382342011,13.6571092354752,12.0880545808623,5.77966556185739,9.78207130865037,4.340109676233,11.2131740632023,10.3526443591072,14.0581297759089,"Healthy"
"GSM4683572",7.2075257389316,11.1584618993861,12.0319334184354,12.5481068754679,13.3261939388173,7.91144526516709,10.1191088205034,10.1128851954741,11.241227552763,14.8893671218867,11.9435451293143,11.2228560815082,4.340109676233,5.15884984547368,10.7776325838767,4.340109676233,7.39437142658017,5.35897733041003,5.69260491610462,13.2056685975317,7.28168454169188,4.340109676233,8.51099607079473,5.72368237670947,11.387057337176,13.2923209916642,13.5308017740159,9.68968031276352,8.14530953861729,11.8403762122767,13.7776987308203,8.86576435121635,5.99419729341264,10.7963911103876,13.1510028345355,16.1864687504608,10.6723996517109,5.21376213356578,4.340109676233,4.96251978194722,13.6488143906564,12.7159505124876,8.52610359497611,10.122830140597,14.7174518248383,11.9180795381879,4.340109676233,11.1174045564482,4.340109676233,12.3118977088918,10.330171989569,14.0955847553041,"Healthy"
