"Sample","IL8","CCR2","IL10","HIF1A","ITGAM","TREM1","HLA-DRA","C5AR1","PLAUR","LCN2","NLRP3","IL6","CALCA","TLR4","ELA2","NLRP3.1","CCR7","CCL2","MAPK14","TNF","NOTCH1","S100A8","MMP8","MAPK14.1","CCL25","MYD88","CD14","CX3CR1","S100A12","S100A9","OLFM4","IL1R2","P2RX7","HIF1A.1","CCL19","CCR2.1","IL1R2.1","TLR2","CD177","CCR2.2","IL1B","CCR2.3","SOCS3","C3AR1","MAPK14.2","HMGB1","CXCL10","MMP9","BCL2","TNFSF10","PDCD1","ICAM1","ARG1","IL10.1","CX3CR1.1","OLFM4.1","SOCS3.1","HLA-DRA.1","FCGR1A","IL8.1","IFNG","HMGB1.1","BCL2.1","IL1R2.2","CCR2.4","NLRP3.2","VCAM1","PLAUR.1","CCR2.5","HIF1A.2","MAPK14.3","CD14.1","GATA3","PLAUR.2","Label"
"GSM1317919",7.208986282,7.473389626,6.980206966,7.112489223,9.422006607,8.00813961,10.74319553,10.77529144,8.187320709,10.94994354,7.169116974,7.03262043,7.05258131,7.787237167,9.953802109,8.397624969,9.443258286,7.106632233,7.094172001,7.436135292,9.762335777,14.5020113,7.081244469,7.335614681,7.04926157,10.49469852,11.90428162,7.47239542,12.08653831,14.64205265,6.95319128,7.05503273,8.705119133,7.09319067,7.103585243,9.026480675,9.809331894,7.456096649,7.049429893,9.37179184,9.592171669,7.105099678,7.374470234,8.306266785,7.296660423,7.345826149,7.129256725,10.61407661,7.651656151,10.63055038,7.120435238,7.245941162,7.819140911,12.23120594,8.898705482,8.575109482,7.125565052,12.22690201,8.585290909,7.918206215,7.181513786,7.558125973,8.529517174,7.041265488,7.193840981,8.091218948,7.241364002,7.642881393,6.973245144,7.923974037,7.257851124,13.42400551,7.34371233,7.056687832,"Sepsis"
"GSM1317920",7.656069756,7.555586815,7.042310715,7.161687851,10.46269417,8.898146629,10.83469009,11.33035278,8.491280556,9.971450806,7.146327496,7.09646368,7.052289486,8.392897606,7.921435833,8.014066696,8.95454216,7.153204918,7.148620129,7.874303341,9.76862812,14.21644688,7.02175808,7.627936363,7.069066048,10.84535694,11.50496578,7.65440464,13.9907732,14.59689426,7.085483551,7.444728851,9.017325401,7.185655594,7.184464455,9.178632736,10.37807465,8.138529778,7.716161728,9.405341148,9.570367813,7.275372505,7.775249004,8.358950615,7.621453762,7.191041946,7.334206104,10.96123505,7.613801479,10.36870956,7.02391386,7.11212635,8.959679604,11.89624405,9.552453995,7.094425201,7.47249651,11.63926697,8.224981308,8.131768227,7.064052105,7.320016861,7.970160484,7.348808765,7.166092396,7.576725006,7.209185123,8.541942596,7.086605549,8.6918993,7.80337429,13.09999943,7.22555685,7.810907841,"Sepsis"
"GSM1317921",7.412487507,7.681971073,7.00662756,7.207795143,9.539639473,8.206688881,11.43911648,10.63823891,8.074954033,10.22173977,7.110393047,7.266527653,6.996531487,8.172999382,8.968046188,8.211144447,9.120986938,7.021295071,7.285762787,7.820035934,9.438454628,14.56532383,7.179019928,7.276833057,7.052659035,10.30041981,11.28645134,7.42327261,12.89319229,14.34638786,7.136694431,7.081976891,8.79829216,7.244261742,7.254637718,9.780433655,9.341068268,7.868652344,7.116219997,10.11756325,9.668753624,7.07961607,7.105523109,8.000868797,7.28897047,7.090269566,7.538295269,9.985738754,7.800693989,11.0642519,7.281280041,7.092001915,7.747075558,12.06260967,9.072278976,8.68963623,7.148934364,12.70897293,8.918610573,7.994183064,7.096548557,7.673532963,8.446759224,7.135207653,7.395634174,7.795364857,7.088330269,7.894786358,7.052130699,8.341547012,7.357931614,12.93939114,7.221632957,7.09692049,"Sepsis"
"GSM1317922",7.202271461,7.367630005,7.196939468,7.323428631,10.7915678,7.176054001,10.10800934,10.37951946,7.758519173,13.6539793,7.118864536,7.052289486,7.098278522,8.53329277,8.838342667,7.666013718,7.383470535,7.115908623,7.137285233,7.297039032,8.7065382,14.43885326,9.736116409,7.186430931,7.026358128,10.95881081,9.026480675,7.217560291,14.31682491,14.54955006,7.299002647,7.252259731,8.781702995,7.283447266,7.219283581,8.967430115,13.12164688,8.708504677,8.335061073,9.329683304,9.02155304,7.079555988,8.793273926,7.818043232,7.442090988,7.28433466,8.052646637,11.86188698,7.184520721,11.29706478,7.078339577,7.189647198,10.96123505,11.1209116,8.118889809,9.662843704,8.926506996,10.99236298,9.423541069,7.221681595,7.224432468,7.227882862,7.870617867,7.038772583,7.103501797,7.514378548,7.136097431,7.399636745,7.021295071,9.355021477,7.479976177,11.10891438,7.083285332,7.120576859,"Sepsis"
"GSM1317945",7.110535622,7.870785713,7.062293053,7.405698299,10.38421726,7.33845377,10.69955254,10.51150322,7.874112129,13.50062847,7.14295435,7.182207584,7.00458765,8.378516197,13.57949066,7.657204628,8.6873703,7.118555069,7.09865427,7.292329788,9.016688347,14.43885326,8.606412888,7.746583939,7.154071331,9.815980911,10.05300617,7.248637676,11.39300251,14.27305126,7.878452778,7.642318726,7.95429945,7.445501804,7.1995821,9.07565403,11.75961876,7.730939388,7.260232449,9.704341888,8.365119934,7.451646328,7.151305199,8.425523758,8.188433647,7.433215141,7.064926624,12.54341602,7.683970928,9.438454628,7.00077343,7.033144474,10.74715042,11.42158604,8.341189384,12.29318619,7.042858124,11.34145927,7.78657341,7.240128517,7.162533283,7.799630642,7.962245941,7.406779289,7.310385704,7.475731373,7.040791035,8.253455162,7.047494411,8.147099495,7.744624615,12.55970478,7.151836872,7.467694283,"Sepsis"
"GSM1317946",7.155519009,7.687570095,7.040086269,7.510119438,10.94994354,8.398342133,10.6209898,11.17614079,8.082048416,10.54817104,7.195351124,7.076840878,7.091897011,8.316297531,10.14110184,8.12935257,8.934498787,7.068017483,7.132923603,7.611907959,9.952468872,14.75221539,7.292578697,8.130447388,7.050956249,10.4930172,11.52913952,7.323691368,12.58755398,14.2312479,7.207795143,7.829996586,8.077462196,7.579025745,7.157102108,8.976276398,12.06260967,7.950430393,7.893191338,9.624206543,9.378067017,7.271267891,7.365879059,8.875818253,8.252206802,7.249700069,7.242455959,12.8229599,7.503845692,10.34670258,7.239237309,7.040277004,10.22461891,11.62016582,8.853671074,10.31505585,7.171341896,11.28376484,8.383187294,7.19177866,7.124101639,7.618426323,7.813920498,7.572285175,7.209631443,7.88347435,7.087447166,9.129031181,7.071157932,8.554497719,8.249396324,13.87110138,7.169857025,7.787237167,"Sepsis"
"GSM1317947",7.404116154,7.3137393,7.029855251,7.705012798,10.86714649,7.000050545,9.856495857,11.16868782,8.582796097,14.28796482,7.096851349,7.138170719,7.051709652,7.42290163,9.97721386,7.982065201,8.981022835,7.016985893,7.58642149,7.739646435,8.827953339,14.71159077,10.75070667,8.10580349,7.054479122,9.88086319,9.944645882,7.19072485,14.46974087,14.51778603,8.91966629,7.460941792,8.224019051,7.826947689,7.17025423,7.846168041,13.86038017,7.478478432,9.444139481,8.464634895,7.768804073,7.151883602,7.940330982,8.61207962,8.934498787,7.816643238,7.216184139,12.31563473,7.28166008,9.348044395,7.07235527,7.104323864,11.30797958,10.7588892,8.198791504,12.80473804,7.328424931,10.31809998,7.586298943,7.79322958,7.12532568,7.870001316,7.664760113,7.499764442,7.129074097,7.611626625,7.044712543,8.21687603,7.156032562,9.107158661,8.187320709,12.02660561,7.251857281,7.061982632,"Sepsis"
"GSM1317948",7.354281425,8.121975899,7.099691391,7.510838032,10.83682823,7.55675602,9.939688683,11.47451878,8.453783989,11.96833324,7.099272728,7.057544231,7.143296719,8.656101227,11.41880035,8.0143013,7.822919846,7.288042545,7.100866318,7.508048058,9.668753624,14.65753746,7.756505966,7.918206215,7.066380978,10.31953144,10.34670258,7.259358406,13.43216991,14.51778603,7.504928589,8.112189293,8.362748146,7.644262314,7.158317089,9.02838707,12.79292393,8.049278259,7.780144215,9.733234406,8.865915298,7.360556126,7.172776222,8.734211922,8.309253693,7.249425411,7.106271267,13.59656239,7.298915386,9.845314026,7.127300739,7.14515686,11.32742882,10.93220139,8.421883583,10.73526573,7.117147446,10.62295628,7.768976688,7.577198029,7.210718155,7.709640503,7.60060215,7.612650394,7.256011486,7.655932426,7.189627647,8.805041313,7.177732944,8.446419716,8.13687706,12.50179195,7.273244381,7.82346344,"Sepsis"
"GSM1317949",7.370901585,7.212281704,7.049174786,7.258822441,11.27828598,7.536018372,9.259036064,10.99236298,8.462752342,14.53448772,7.246618271,7.172949791,7.116672516,8.044744492,10.46603012,8.225879669,7.788250923,7.062476635,7.098225594,7.998068333,9.16259861,14.56532383,10.60469055,8.219489098,7.038301468,10.27062702,11.66282845,7.183333397,14.5020113,14.5812521,9.280620575,7.601366997,8.161830902,7.222566128,7.15161705,8.012611389,14.07937431,7.813573837,10.50963879,8.700868607,8.228595734,7.213520527,7.903513908,8.979877472,8.585290909,7.58081913,7.087039948,13.94167805,7.147660255,10.08338356,7.085812569,7.075946331,11.51088715,11.12617207,8.359627724,13.41559887,7.268153667,9.998733521,9.065378189,7.358762741,6.983899117,7.57286644,7.538180828,7.760498047,7.285191059,7.907655239,7.15473032,8.125206947,7.149642944,8.646738052,8.572607994,13.57040596,7.248276234,7.413373947,"Sepsis"
"GSM1317950",7.234307766,7.506824017,7.206812382,7.679871082,11.40993786,8.137145042,10.48101139,11.21216297,8.273060799,10.74897575,7.252455235,7.067741871,7.085631847,8.420495987,7.987699509,8.357172012,8.094870567,7.161588669,7.117667198,8.309911728,9.965566635,14.1455946,8.234726906,8.336800575,7.09361887,10.56366539,12.68017387,8.141581535,13.96661282,14.28796482,7.151567936,7.931847572,8.284484863,7.796619892,7.07678318,8.825949669,12.88043308,8.226484299,9.166643143,9.078280449,10.25910759,7.258822441,8.477876663,10.18095112,8.603916168,7.502665043,7.546072483,14.4536562,7.398405552,11.2563858,7.130292416,7.12651968,10.12946987,11.88836002,10.95660305,8.837835312,7.491794109,11.31316662,10.06417274,7.822744846,7.251698494,7.932920933,7.770848751,7.69258976,7.11743021,8.015266418,7.055535316,9.252468109,7.067464828,9.603194237,8.533759117,14.37623501,7.110746384,8.150598526,"Sepsis"
"GSM1317951",7.120164394,7.311508179,7.099190712,7.350882053,11.02916622,7.562058926,9.204447746,11.0572176,7.978152752,14.61182499,7.213822365,7.105702877,7.033289433,8.133394241,11.16343021,8.485699654,8.35651207,7.127779961,7.049288273,8.017589569,9.394813538,14.09175682,9.589304924,8.507070541,7.050929546,9.979557991,11.59064102,7.252360821,14.05426216,14.1455946,8.680634499,7.387051582,7.998068333,7.290158749,7.223425388,8.35001564,14.10523796,7.700030327,10.66068745,8.539484978,7.889118195,7.253622055,7.644946098,9.192925453,8.449262619,7.57938385,6.989308357,14.34638786,7.354110241,10.49119282,7.158089161,7.023490429,11.67708302,11.79140759,7.897192478,13.40742397,7.468579292,10.10800934,9.296494484,7.129991531,7.123554707,8.028448105,7.657633305,8.112732887,7.192194462,8.132572174,7.385471344,8.405935287,7.077969551,9.258307457,8.396572113,13.82612133,7.138521194,7.703239441,"Sepsis"
"GSM1317952",7.172091961,7.831206799,7.046527386,7.612278938,11.15086174,7.440843582,9.960912704,11.07835579,7.9205966,12.28855419,7.217678547,7.080427647,7.157246113,9.036425591,11.2650938,8.111666679,7.946183205,7.137909412,7.130371571,7.288891315,9.481215477,14.62656593,9.233324051,8.09746933,7.14522028,10.33155918,10.25624847,7.196722507,13.78189087,14.54955006,7.661473751,7.989609718,8.013134003,7.704080582,7.125467777,8.914614677,13.18112183,7.843964577,8.665570259,9.533350945,9.007086754,7.468490124,7.209518433,8.625535965,8.584839821,7.24381876,7.056346893,14.31682491,7.465477943,9.66973114,7.123205662,7.022921085,11.34429264,11.30543327,8.239583969,11.64311695,7.127209187,10.43802071,7.993291378,7.28800106,7.146053314,7.652241707,7.661609173,8.04269886,7.390416622,7.695885181,7.112548351,8.536906242,7.067313671,8.473997116,8.218616486,12.7618351,7.060288906,7.538080692,"Sepsis"
"GSM1317953",7.168043613,7.648201942,7.056663513,7.582642078,11.40719128,9.105237961,10.19208336,11.21479321,8.230743408,9.795331955,7.098770142,7.095955849,7.105050564,8.656563759,9.150415421,8.13230896,8.362025261,7.082352638,7.054274082,7.515161037,10.10545444,14.48576355,7.185564518,8.385736465,7.173264503,10.68238735,11.67708302,7.293916702,13.53600979,14.11873436,7.12051487,8.045262337,7.971766949,7.5984869,7.09563303,8.692849159,12.96003246,8.011195183,8.63480854,9.199451447,9.41869545,7.197891712,7.742043018,8.857463837,8.467751503,7.297169209,7.04761076,13.57040596,7.312426567,10.94541359,7.124210358,7.129087448,10.92794704,11.75961876,8.847925186,9.46822834,7.332318306,10.94312572,9.037723541,7.291265488,7.064926624,7.779332638,7.551229,7.898862362,7.03568697,7.918863297,7.088985443,9.080307961,7.217957973,8.757658005,8.529092789,13.96661282,7.069054604,7.807149887,"Sepsis"
"GSM1317954",7.224285603,7.248696327,7.029157639,7.372303486,11.60331917,7.879618645,9.645145416,11.37238979,8.139956474,14.39126587,7.196643829,7.191658974,7.094290257,7.987268925,12.8672123,8.29631424,8.672880173,7.067441463,7.08372879,8.357507706,10.06540489,14.02818394,9.269488335,8.19767189,7.0976367,10.07835484,12.52280712,7.382871151,14.33150673,14.2030077,8.305906296,7.288810253,8.002979279,7.289178848,7.230405807,7.964287758,13.22806835,7.661327839,10.59918594,8.207017899,8.565490723,7.154038906,7.697540283,9.316027641,8.117025375,7.870785713,7.147148609,14.1455946,7.650331974,10.44291782,7.116327286,7.041331768,11.37851143,11.88836002,9.044613838,13.13584137,7.243258476,10.32254791,9.529809952,7.274205208,7.046757698,8.119157791,7.880816936,7.483300686,7.202756405,7.986165047,7.081511021,8.140490532,7.026975155,9.235502243,8.153669357,14.04120827,7.240844727,7.479697704,"Sepsis"
"GSM1317955",7.225930214,7.143601894,7.029076099,7.258822441,11.36119747,8.158500671,9.331255913,11.18354511,8.093858719,13.62398815,7.476741791,7.674921036,7.047639847,8.107419968,11.86922073,8.403719902,8.287679672,7.044324398,7.164748669,8.056647301,9.973784447,14.2312479,8.173578262,7.906710625,7.146648407,10.35758877,12.21802139,7.183806419,14.24457741,14.07937431,7.922077656,7.316373825,8.053151131,7.44935751,7.151155949,7.780144215,12.78666401,7.709342957,10.29890156,8.177047729,8.454906464,7.052180767,7.282169819,9.138395309,8.031072617,8.102625847,7.103652,13.42400551,7.404186726,10.43499088,7.077589512,7.007130623,11.14068604,12.18321705,9.330517769,12.79891586,7.550782681,9.974785805,9.211262703,7.213612556,7.118619919,7.939465523,7.59258461,7.67709446,7.193779945,8.232585907,7.123034,8.53196907,7.093806744,9.183725357,8.125782013,13.7421217,7.322974205,7.586899281,"Sepsis"
"GSM1317956",7.414512634,7.394118309,7.077854633,7.78558445,11.48762321,7.851065636,9.850877762,11.33603287,8.434845924,10.6267395,7.22140789,7.194329262,7.04940033,8.606412888,8.09463501,8.37914753,8.253754616,7.088608265,7.180417061,8.255293846,10.00640869,14.13190746,8.04101181,8.274384499,7.068446636,10.6008873,12.15764618,7.940330982,14.2312479,14.30151463,7.101818085,8.117520332,8.041998863,7.947245121,7.12598753,8.431158066,13.02896786,8.273060799,9.32826519,8.891023636,10.80810642,7.278155327,9.048313141,10.19632721,8.76699543,7.432652473,7.534911633,14.7777586,7.352809429,11.15869713,7.199104309,7.138923168,10.34985065,12.21355438,10.21752071,8.927098274,7.737020969,10.41154099,10.24027061,7.825657845,7.113417625,7.838235378,7.693732738,7.802843571,7.289009571,8.128801346,7.16826582,9.614650726,7.263898849,9.093459129,8.684499741,14.07937431,7.052760601,8.65480423,"Sepsis"
"GSM1317957",7.226607323,7.784707069,7.089853287,7.148838043,10.05529308,8.293104172,11.90428162,10.73732662,8.525888443,10.26482964,7.333106995,7.34616375,7.06481123,8.491703033,7.939900875,9.264213562,9.706363678,7.13909626,7.016627312,7.80301857,10.40991497,14.7777586,7.00751543,7.818043232,7.086663246,10.30762768,12.1618042,7.909791946,12.68597794,14.61182499,7.057618141,7.076721668,8.52469635,7.341452122,7.212922096,8.9259758,10.06901836,7.683970928,7.471046925,9.253885269,9.578510284,7.326472759,7.833653927,8.107419968,8.293745041,7.294052124,7.20584774,11.75285912,7.779980659,10.65681362,7.279742241,7.024670124,8.233847618,12.17441463,10.35155106,8.443049431,7.258105278,12.62043667,8.62463665,7.638048172,7.118125439,7.429615498,7.99103117,7.154713154,7.193354607,8.830094337,7.076310158,8.84140873,7.00136137,7.632419109,7.860015392,14.00238228,7.118063927,7.961772919,"Sepsis"
"GSM1317958",7.122227669,7.618560791,7.124054909,7.724285126,11.04777145,7.477921963,10.89956284,11.1785841,8.103673935,12.8415947,7.169928074,7.112891674,6.917872429,8.871248245,7.9944067,8.471304893,8.150895119,7.033507824,7.08778429,8.065104485,9.454029083,14.59689426,9.066630363,8.251560211,7.171939373,10.45425606,11.50496578,7.925510883,14.30151463,14.33150673,7.875468731,7.64999485,8.161830902,7.913986206,7.155583858,8.728435516,13.1885252,8.172456741,9.454879761,9.153674126,9.854207039,7.293916702,8.064407349,9.582989693,8.712235451,7.708285809,7.232940674,12.98690796,7.472856045,10.65110683,7.076977253,7.034617424,10.39387608,11.31890774,10.36870956,11.73183346,7.238705158,11.51697731,10.1161375,7.603383064,7.101503372,7.791663647,7.727450371,7.937743187,7.214149952,8.125502586,7.076426983,8.592569351,7.086353302,9.14305687,8.628926277,13.82612133,7.203505516,7.2766819,"Sepsis"
"GSM1317959",7.442744255,8.303349495,7.009405136,7.437107563,10.81633568,7.734498978,12.15764618,10.84309864,7.981374741,8.428877831,7.175503731,7.163959026,7.058177471,8.696203232,7.336456299,8.86431694,9.588500977,7.157423496,7.270834446,7.641347885,10.19074345,14.69237518,7.249089718,7.807334423,7.12230587,10.28963375,11.55117226,8.035382271,13.76200581,14.39126587,7.127194881,7.245220184,8.221014023,7.576488018,7.296953201,9.92948246,10.29119778,7.865802288,7.489901543,10.67252731,10.03760624,7.478383541,7.527255058,7.821849823,8.073426247,7.460941792,7.215095997,11.14570522,8.614629745,10.6173954,7.042891026,7.092655659,8.597970009,11.37851143,10.66068745,7.833242893,7.331156731,12.76797771,9.005226135,8.377473831,7.205502033,7.888520241,9.292019844,7.248728275,7.482905388,8.319629669,7.127686501,8.167677879,7.048121452,8.713197708,7.808215141,13.6438694,7.214720726,7.41421175,"Sepsis"
"GSM1317960",7.336570263,8.280222893,7.017820358,7.706203938,10.97265244,7.571377754,10.47934341,11.44206619,8.177047729,11.13822651,7.236374378,7.10766077,7.023138046,8.704200745,11.61028576,7.970829964,7.435966969,7.122665405,7.117711544,7.408559799,9.943490028,14.61182499,7.956719875,7.946602345,7.134083748,10.28822899,10.5497961,7.540375233,13.08562183,14.51778603,7.551115513,7.630561352,8.218616486,7.836392879,7.217701435,9.606063843,11.6700573,8.051870346,7.268437862,10.21181202,9.412771225,7.766624928,7.257722378,8.537360191,8.275727272,7.544445038,7.19323349,12.07038212,7.520561218,10.4930172,7.125309467,7.075690269,10.64368725,10.43802071,9.464895248,11.17614079,7.197351933,10.93220139,8.259270668,7.37242651,7.092249393,8.004110336,7.831945419,7.471576691,7.428995609,7.609279633,7.178786755,8.544868469,7.087889671,8.979877472,8.082048416,13.11397552,7.103061199,7.798945904,"Sepsis"
"GSM1317961",7.233219624,7.263763428,7.072066784,7.213247299,10.33893394,8.177360535,10.88182545,10.83682823,8.01189518,11.0855217,7.161772251,7.208098412,7.101537228,8.850444794,10.1976757,8.560488701,7.271303177,7.15755415,7.148241043,7.475532532,9.710276604,14.67478466,7.243373394,8.241370201,7.134319782,10.24027061,11.15325546,7.47647047,13.76200581,14.61182499,7.07701683,7.747727871,8.472824097,7.297966003,7.218466282,8.04101181,12.17865086,7.918206215,7.329291344,8.591268539,8.920248032,7.124070644,7.715673923,8.508228302,8.192655563,7.177051544,7.103994846,12.65859604,7.161873341,10.53089905,7.107427597,7.051553726,9.430150032,11.57397556,9.336523056,9.008932114,7.088521004,11.68399525,8.877329826,7.226241589,7.092864513,7.55777359,7.691823006,7.368443966,7.199022293,7.971046925,7.097936153,8.185858727,7.126308918,8.395069122,8.347641945,13.28892326,7.083138943,7.476093769,"Sepsis"
"GSM1317962",7.093704224,7.68181181,7.111424446,7.414587975,10.78318405,7.865979195,11.05962086,11.11868668,8.375395775,11.1209116,7.183608532,7.153708935,6.999973774,8.270112038,8.009309769,8.631132126,9.461547852,7.113698006,7.306905746,8.422598839,9.900898933,14.65753746,7.583841324,8.238365173,7.110919952,10.47743893,12.62607098,8.160116196,13.77232933,14.18836784,7.468311787,7.226190567,8.244480133,7.494046211,7.305677891,8.627636909,11.21754932,7.61317873,9.37179184,8.973926544,10.48608589,7.15133667,7.647369862,9.42113018,8.558282852,7.438503265,7.208251476,13.09240723,7.658602715,10.40350342,7.205521584,6.922183514,9.250956535,11.71429729,10.46436024,10.10277557,7.281119823,11.2563858,10.00515652,7.300287724,6.981621742,7.706627369,8.131491661,7.245192528,7.234997272,8.276363373,7.082200527,9.032719612,7.07047081,8.612478256,8.139079094,14.13190746,7.166965485,7.921435833,"Sepsis"
"GSM1317963",7.222365379,7.945728779,7.039339066,7.569110394,10.40178204,7.806423187,10.5919199,10.91038418,8.13230896,11.90428162,7.040949821,7.173247337,7.066203594,8.647661209,12.00722408,7.891392708,7.714723587,7.15031004,7.011631489,7.445414543,9.733234406,14.17344284,7.675801277,8.101626396,7.097054482,10.16425705,10.41477013,7.284920216,11.91891956,14.28796482,7.734498978,8.10340786,8.356863022,7.635775089,7.211583614,9.386777878,12.37606144,8.155098915,7.322740078,9.864480972,8.591268539,7.612278938,7.071326256,8.355527878,8.676502228,7.193840981,7.106769562,12.13616371,7.163209438,9.869948387,6.981984138,7.019274235,9.945695877,12.98013592,8.721731186,11.35829735,7.182889462,11.02208614,8.958573341,7.162825584,7.16027832,7.608290195,7.452754021,7.607778549,7.227116585,7.568656921,7.089870453,8.904205322,7.084056377,8.397972107,8.012372971,12.51206017,7.144142151,7.513688087,"Sepsis"
"GSM1317964",7.271339893,7.463051319,7.044836998,7.524264812,11.23862362,8.776062965,9.559476852,11.2413044,8.038132668,8.943826675,7.020223141,7.212102413,7.076544762,8.550869942,7.518792629,8.401873589,8.041998863,7.077871323,7.132437706,7.736358643,10.12020779,14.37623501,7.461462975,8.426251411,7.092747211,10.77729225,12.32496357,7.419696331,13.56163883,14.28796482,7.137789249,7.927226543,7.987062931,7.621571541,7.118895531,8.610780716,13.07059002,8.391077042,8.709897995,9.107158661,9.904278755,7.169248581,7.926377296,9.13494873,8.393269539,7.382131577,7.181271553,13.48360062,7.330641747,10.84743786,7.062520981,7.08848381,10.23020458,12.28438854,9.078969002,8.017589569,7.329388142,10.49644566,9.827799797,7.23759222,7.091356277,7.843964577,7.487994194,7.81374836,7.114197254,8.070589066,7.173404694,8.748706818,7.113061905,9.093459129,8.50663662,14.06663609,7.072087765,7.570531845,"Sepsis"
